u	r	minc	pbase
0.0	6.906169181898892e-32	0.49527160530159964	4.933218510960837e-32
0.2	2.2941869497744313e-30	0.49527160530159964	1.6387848646824062e-30
0.4	7.62114802271289e-29	0.49527160530159964	5.443942583822177e-29
0.6	2.5316985256941675e-27	0.49527160530159964	1.808444262249111e-27
0.8	8.410146878003573e-26	0.49527160530159964	6.007540673519804e-26
1.0	2.7937990954142605e-24	0.49527160530159964	1.995668083186744e-24
1.2	9.280828859204454e-23	0.49527160530159964	6.629486697964036e-23
1.4	3.0830342974630503e-21	0.49527160530159964	2.2022747293877083e-21
1.6	1.0241650421021192e-19	0.49527160530159964	7.315821276460578e-20
1.8	3.402214360820861e-18	0.4952716043444906	2.4302715993683545e-18
2.0	1.1301949754151008e-16	0.4952716034755697	8.073214854199378e-17
2.2	3.754437475861573e-15	0.4952716042747305	2.681871806357204e-15
2.4	1.2472010952553524e-13	0.49527160400064785	8.909013602874232e-14
2.6	4.143131752787422e-12	0.49527160400724074	2.959524068911251e-12
2.8	1.3763254074726622e-10	0.4952716043394715	9.831374750929414e-11
3.0	4.572051065635347e-9	0.4952716038791643	3.2659099969128217e-9
3.2	1.5188188939194857e-7	0.4952715947397522	1.0849234657491705e-7
3.4	5.046493530639507e-6	0.49527127043737806	3.604807501665349e-6
3.6	0.0001681473852405102	0.4952608885510899	0.00012010851882138686
3.8	0.0047149039118298125	0.49509923067516326	0.003377777100051954
4.0	0.020340733084901808	0.4944742205048938	0.01595115148040731
4.2	0.060851113231455894	0.49266989438399994	0.05511786515166862
4.4	0.12992412490847888	0.4895258443239778	0.1272174171680283
4.6	0.20435475290630808	0.4857880007619714	0.20688255200778377
4.8	0.2883796181932328	0.48178444241768353	0.2968406592845053
5.0	0.38277813360104485	0.47783751441572814	0.3992541170838841
5.2	0.4684044816039801	0.4742726693784534	0.4926342171334223
5.4	0.5255490912885609	0.4717458352491216	0.5549979177159279
5.6	0.5704798834020928	0.47001266696863814	0.601052428199006
5.8	0.5979693018991283	0.46864956458104334	0.6264483149693819
6.0	0.6233237257810095	0.46780741234683204	0.6451585082841104
6.2	0.8186660256019235	0.4622745595210985	0.7830493615857297
6.4	0.8954305346085729	0.46012089718490823	0.8372163691565737
6.6	0.9881653808163383	0.45748274688633406	0.9026495675746657
6.8	0.9995896132919977	0.45726683918277916	0.9107104337515274
7.0	0.9999875879690786	0.4572594250988593	0.9109912421500174
7.2	0.9999996263087848	0.4572592014974248	0.9109997363258576
7.4	0.9999999887507599	0.457259194148296	0.9109999920626078
7.6	0.9999999996613644	0.4572591941340127	0.9109999997610615
7.8	0.9999999999898064	0.457259194081105	0.9109999999928073
8.0	0.9999999999996927	0.4572591948913662	0.9109999999997828
8.2	0.9999999999999908	0.45725919451258906	0.910999999999993
8.4	0.9999999999999997	0.45725919439215645	0.9109999999999996
8.6	1.0000000000000004	0.45725919533066733	0.9109999999999996
8.8	1.0000000000000004	0.4572591950016872	0.9109999999999997
9.0	0.9999999999999997	0.45725919478193033	0.911
9.2	0.9999999999999998	0.45725919394111464	0.9109999999999995
9.4	0.9999999999999998	0.45725919422704636	0.9110000000000001
9.6	0.9999999999999998	0.4572591954731063	0.9110000000000003
9.8	0.9999999999999997	0.4572591951202642	0.9110000000000001
10.0	1.0	0.4572591938373135	0.9110000000000001
10.2	0.9999999999999992	0.45725919425879535	0.9109999999999998
10.4	1.0000000000000004	0.45725919367783135	0.9110000000000004
10.6	1.0000000000000002	0.45725919521127695	0.9110000000000004
10.8	0.9999999999999992	0.45725919422363065	0.911
11.0	1.0000000000000002	0.45725919331086	0.911
11.2	1.0	0.4572591937986574	0.9109999999999997
11.4	0.9999999999999997	0.45725919427700845	0.9109999999999999
11.6	0.9999999999999994	0.4572591945996248	0.911
11.8	0.9999999999999996	0.4572591950640568	0.9109999999999998
12.0	0.9999999999999998	0.45725919289541045	0.9110000000000001
12.5	0.9999999999999998	0.4572591940484262	0.9110000000000001
13.0	1.0000000000000004	0.45725919313965185	0.9110000000000003
13.5	0.9999999999999994	0.4572591954361813	0.9110000000000001
14.0	0.9999999999999992	0.4572591938257556	0.9110000000000008
14.5	1.0000000000000002	0.45725919441344204	0.9110000000000007
15.0	0.9999999999999999	0.45725919433233597	0.9109999999999998
15.5	1.0	0.4572591948342456	0.9109999999999996
16.0	0.9999999999999993	0.4572591941818161	0.9109999999999997
17.0	1.0000000000000004	0.4572591946224932	0.9110000000000003
18.0	1.0000000000000004	0.4572591945060788	0.9110000000000005
19.0	1.0	0.4572591944695262	0.911
20.0	0.9999999999999998	0.4572591941226373	0.9109999999999997
21.0	1.0000000000000002	0.45725919387215824	0.9110000000000001
22.0	1.0000000000000004	0.45725919325305453	0.9109999999999998
23.0	1.0000000000000004	0.4572591935580897	0.911
24.0	0.9999999999999997	0.45725919409637034	0.9109999999999994
25.0	0.9999999999999998	0.45725919351086614	0.9109999999999999
26.0	0.9999999999999996	0.45725919410515536	0.911
27.0	1.0	0.4572591937579377	0.9110000000000001
28.0	1.0000000000000002	0.45725919228520634	0.9109999999999997
29.0	1.0	0.45725919257569186	0.911
30.0	1.0000000000000007	0.4572591924496346	0.9110000000000005
