u	r	minc	pbase
0.0	6.511159082589855e-17	0.49370682074155225	5.552379171179142e-17
0.2	3.7527886133716244e-16	0.49370682074155187	3.2001837255733453e-16
0.4	2.1629670229234813e-15	0.4937068207415518	1.8444662300051355e-15
0.6	1.2466533864385133e-14	0.49370682072231076	1.0630814271332671e-14
0.8	7.185240077022696e-14	0.4937068210093732	6.127200660107862e-14
1.0	4.1413011677998364e-13	0.49370682139354494	3.5314872670386906e-13
1.2	2.3868887432469603e-12	0.49370682217637507	2.0354152786544794e-12
1.4	1.375715177070815e-11	0.4937068209527296	1.1731386855970579e-11
1.6	7.92909530045281e-11	0.49370682244614433	6.761522530716845e-11
1.8	4.5700348737191325e-10	0.49370682215727957	3.8970893882219627e-10
2.0	2.6339979535681167e-9	0.4937068214247751	2.246137183020408e-9
2.2	1.5181377956818198e-8	0.49370682022155427	1.2945894492921643e-8
2.4	8.749955914721971e-8	0.49370681538070804	7.461512204604322e-8
2.6	5.043067100497284e-7	0.49370678556500874	4.300474905173685e-7
2.8	2.906373985291855e-6	0.49370661694721024	2.478432345584245e-6
3.0	1.674243012439637e-5	0.49370564340037326	1.4277983003854589e-5
3.2	9.618108851307748e-5	0.49370005898371516	8.20497255507737e-5
3.4	0.0005479271444199318	0.4936661178302926	0.00046809479528027665
3.6	0.002812506646052618	0.4935001403884694	0.0024335734649202872
3.8	0.010712625704351978	0.49298651307251834	0.009628734271078453
4.0	0.03196498686716185	0.4917983156923683	0.029856494207025606
4.2	0.07679865623288218	0.4897369832253136	0.0743876584175173
4.4	0.15207179858433276	0.4870430915887994	0.15390746493265142
4.6	0.21424746133376318	0.4835250720629234	0.21895091684089166
4.8	0.28768876231365226	0.4799426448266021	0.29702808609883385
5.0	0.3908754041691073	0.4770096388847273	0.4084202109061666
5.2	0.4418369796056006	0.473470479006185	0.46349754551443356
5.4	0.5019653821164373	0.4702767030768471	0.527459999279762
5.6	0.5528290076517381	0.4678113517905278	0.5804678876189696
5.8	0.5987319356441091	0.4663165997852314	0.6227575419972736
6.0	0.7607190947410931	0.4629032912370828	0.7407489588042465
6.2	0.814107812337293	0.461579387236049	0.7795348113067206
6.4	0.8794636534801514	0.460022947031396	0.8258884719370616
6.6	0.9460453543351561	0.45803964459258145	0.8729179130004258
6.8	0.9841470115863392	0.4577227790021296	0.8998120112339325
7.0	0.9968142959459014	0.4577009481704723	0.9087518041385275
7.2	0.9994307286664216	0.45769606692755793	0.9105982590503098
7.4	0.9999007120653749	0.45769524509929665	0.910929931482738
7.6	0.9999827576442307	0.45769510331789426	0.9109878318937246
7.8	0.9999970079452581	0.45769507914244856	0.91099788847651
8.0	0.9999994808585815	0.4576950754143338	0.9109996336366177
8.2	0.9999999099275549	0.4576950733364654	0.9109999364349595
8.4	0.9999999843722469	0.45769507278107685	0.9109999889713358
8.6	0.9999999972885549	0.4576950732564833	0.9109999980865051
8.8	0.9999999995295586	0.45769507533072684	0.9109999996680053
9.0	0.9999999999183775	0.45769507447925967	0.9109999999423986
9.2	0.9999999999858382	0.4576950728199833	0.9109999999900061
9.4	0.9999999999975426	0.4576950727001852	0.9109999999982656
9.6	0.9999999999995741	0.45769507481052046	0.9109999999996993
9.8	0.9999999999999261	0.4576950754225383	0.9109999999999477
10.0	0.9999999999999868	0.45769507334984844	0.9109999999999906
10.2	0.9999999999999979	0.4576950728819843	0.910999999999998
10.4	0.9999999999999993	0.45769507290446554	0.9109999999999993
10.6	0.9999999999999998	0.4576950747995505	0.9109999999999996
10.8	0.9999999999999997	0.45769507544563715	0.911
11.0	0.9999999999999993	0.45769507480023486	0.9109999999999996
11.2	1.0	0.45769507313562346	0.9110000000000004
11.4	0.9999999999999998	0.45769507426364825	0.9109999999999997
11.6	0.9999999999999996	0.4576950736045822	0.9110000000000001
11.8	0.9999999999999998	0.457695075884462	0.9109999999999994
12.0	1.0000000000000002	0.4576950744733549	0.9110000000000003
12.5	1.0	0.45769507426716993	0.9109999999999998
13.0	1.0000000000000007	0.45769507338010873	0.9109999999999999
13.5	0.9999999999999994	0.4576950739555351	0.9109999999999993
14.0	0.9999999999999993	0.4576950722041011	0.910999999999999
14.5	0.9999999999999993	0.4576950752069128	0.9110000000000003
15.0	0.9999999999999997	0.4576950730216125	0.9109999999999998
15.5	0.9999999999999999	0.45769507460279246	0.9109999999999999
16.0	1.0000000000000004	0.4576950741064858	0.9110000000000003
17.0	0.9999999999999999	0.4576950747966491	0.9109999999999999
18.0	0.9999999999999996	0.457695073563439	0.9109999999999999
19.0	0.9999999999999998	0.4576950737768884	0.911
20.0	0.9999999999999993	0.45769507417240707	0.9109999999999997
21.0	0.9999999999999997	0.45769507291118955	0.9110000000000003
22.0	1.0000000000000002	0.4576950735827385	0.9109999999999997
23.0	1.0	0.45769507221313904	0.9109999999999997
24.0	1.0000000000000002	0.4576950723317309	0.9110000000000001
25.0	0.9999999999999996	0.4576950725684535	0.9109999999999997
26.0	1.0000000000000004	0.45769507295184353	0.9109999999999999
27.0	1.0	0.4576950721439123	0.911
28.0	0.9999999999999997	0.45769507162336803	0.9109999999999998
29.0	1.0000000000000002	0.4576950719623672	0.9109999999999999
30.0	0.9999999999999996	0.457695071648089	0.9109999999999996
