u	r	minc	pbase
0.0	0.0	0.427574555555291	0.0
0.2	0.0	0.427574555555291	0.0
0.4	0.0	0.427574555555291	0.0
0.6	0.0	0.427574555555291	0.0
0.8	0.0	0.427574555555291	0.0
1.0	0.0	0.427574555555291	0.0
1.2	0.0	0.427574555555291	0.0
1.4	0.0	0.427574555555291	0.0
1.6	0.0	0.427574555555291	0.0
1.8	0.0	0.427574555555291	0.0
2.0	0.0	0.427574555555291	0.0
2.2	0.0	0.427574555555291	0.0
2.4	0.0	0.427574555555291	0.0
2.6	0.0	0.427574555555291	0.0
2.8	0.0	0.427574555555291	0.0
3.0	0.0	0.427574555555291	0.0
3.2	0.0	0.427574555555291	0.0
3.4	0.0	0.427574555555291	0.0
3.6	0.04347826086956512	0.4259575459147594	0.025761412835875217
3.8	0.45833333333333337	0.3965630206343804	0.40812083492495616
4.0	0.5000000000000004	0.3940639573820123	0.4452227290090434
4.2	0.5227272727272732	0.3933532799394684	0.45908093913864834
4.4	0.5681818181818183	0.3896466562097536	0.5091423316073296
4.6	1.0	0.37652575013833456	0.7649999999999998
4.8	1.0	0.37652575013833456	0.7649999999999998
5.0	1.0	0.37652575013833456	0.7649999999999998
5.2	1.0	0.37652575013833456	0.7649999999999998
5.4	1.0	0.37652575013833456	0.7649999999999998
5.6	1.0	0.37652575013833456	0.7649999999999998
5.8	1.0	0.37652575013833456	0.7649999999999998
6.0	1.0	0.37652575013833456	0.7649999999999998
6.2	1.0	0.37652575013833456	0.7649999999999998
6.4	1.0	0.37652575013833456	0.7649999999999998
6.6	1.0	0.37652575013833456	0.7649999999999998
6.8	1.0	0.37652575013833456	0.7649999999999998
7.0	1.0	0.37652575013833456	0.7649999999999998
7.2	1.0	0.37652575013833456	0.7649999999999998
7.4	1.0	0.37652575013833456	0.7649999999999998
7.6	1.0	0.37652575013833456	0.7649999999999998
7.8	1.0	0.37652575013833456	0.7649999999999998
8.0	1.0	0.37652575013833456	0.7649999999999998
8.2	1.0	0.37652575013833456	0.7649999999999998
8.4	1.0	0.37652575013833456	0.7649999999999998
8.6	1.0	0.37652575013833456	0.7649999999999998
8.8	1.0	0.37652575013833456	0.7649999999999998
9.0	1.0	0.37652575013833456	0.7649999999999998
9.2	1.0	0.37652575013833456	0.7649999999999998
9.4	1.0	0.37652575013833456	0.7649999999999998
9.6	1.0	0.37652575013833456	0.7649999999999998
9.8	1.0	0.37652575013833456	0.7649999999999998
10.0	1.0	0.37652575013833456	0.7649999999999998
10.2	1.0	0.37652575013833456	0.7649999999999998
10.4	1.0	0.37652575013833456	0.7649999999999998
10.6	1.0	0.37652575013833456	0.7649999999999998
10.8	1.0	0.37652575013833456	0.7649999999999998
11.0	1.0	0.37652575013833456	0.7649999999999998
11.2	1.0	0.37652575013833456	0.7649999999999998
11.4	1.0	0.37652575013833456	0.7649999999999998
11.6	1.0	0.37652575013833456	0.7649999999999998
11.8	1.0	0.37652575013833456	0.7649999999999998
12.0	1.0	0.37652575013833456	0.7649999999999998
12.5	1.0	0.37652575013833456	0.7649999999999998
13.0	1.0	0.37652575013833456	0.7649999999999998
13.5	1.0	0.37652575013833456	0.7649999999999998
14.0	1.0	0.37652575013833456	0.7649999999999998
14.5	1.0	0.37652575013833456	0.7649999999999998
15.0	1.0	0.37652575013833456	0.7649999999999998
15.5	1.0	0.37652575013833456	0.7649999999999998
16.0	1.0	0.37652575013833456	0.7649999999999998
17.0	1.0	0.37652575013833456	0.7649999999999998
18.0	1.0	0.37652575013833456	0.7649999999999998
19.0	1.0	0.37652575013833456	0.7649999999999998
20.0	1.0	0.37652575013833456	0.7649999999999998
21.0	1.0	0.37652575013833456	0.7649999999999998
22.0	1.0	0.37652575013833456	0.7649999999999998
23.0	1.0	0.37652575013833456	0.7649999999999998
24.0	1.0	0.37652575013833456	0.7649999999999998
25.0	1.0	0.37652575013833456	0.7649999999999998
26.0	1.0	0.37652575013833456	0.7649999999999998
27.0	1.0	0.37652575013833456	0.7649999999999998
28.0	1.0	0.37652575013833456	0.7649999999999998
29.0	1.0	0.37652575013833456	0.7649999999999998
30.0	1.0	0.37652575013833456	0.7649999999999998
