# Stage 6 results, omega 0.15; see STAGE6.md
A_base	0.4836511705691529
A_base_thr1	0.4836511705691529
A_base_thr2	0.6319788142832858
A_base_thr3	0.3134881562867284
A_base_thr4	0.16856984049155346
A_base_thr5	0.5204605711153407
A_base_thr6	0.4565929780878072
A_cred	0.5104675975899365
A_cred_thr1	0.5104675975899365
A_cred_thr2	0.6452711499021042
A_cred_thr3	0.33433054971218645
A_cred_thr4	0.1630833421169903
A_cred_thr5	0.5428849801271126
A_cred_thr6	0.48631770747034553
A_emp	0.4914894050605756
A_emp_thr1	0.4914894050605756
A_emp_thr2	0.6715484989565985
A_emp_thr3	0.3117247391029345
A_emp_thr4	0.16511543528572714
A_emp_thr5	0.5241273748809453
A_emp_thr6	0.4579301748211525
A_hi_base	0.4275177685972623
A_hi_cred	0.45574529894064725
A_hi_emp	0.41747207132075453
A_hi_sub	0.8586683468447855
A_hi_uifloor	0.5854362645294968
A_hi_uiup	0.32893524260940954
A_lo_base	0.5397845725410435
A_lo_cred	0.5651898962392259
A_lo_emp	0.5655067388003967
A_lo_sub	0.7090733620211829
A_lo_uifloor	0.6690576258117343
A_lo_uiup	0.3791113651395801
A_sub	0.7838708544329842
A_sub_thr1	0.7838708544329842
A_sub_thr2	0.7942609431348501
A_sub_thr3	0.6869614091335388
A_sub_thr4	0.4912708770925792
A_sub_thr5	0.7859258866358486
A_sub_thr6	0.7810654851487493
A_uifloor	0.6272469451706155
A_uifloor_thr1	0.6272469451706155
A_uifloor_thr2	0.7586313060490151
A_uifloor_thr3	0.43608269985485504
A_uifloor_thr4	0.2538617174720742
A_uifloor_thr5	0.6485146191482776
A_uifloor_thr6	0.6056208731625159
A_uiup	0.3540233038744948
A_uiup_thr1	0.3540233038744948
A_uiup_thr2	0.5393699654775187
A_uiup_thr3	0.23602844394846603
A_uiup_thr4	0.12319474138631922
A_uiup_thr5	0.37343895590076076
A_uiup_thr6	0.3383715368065092
Ainc_base	0.8215623387659889
Ainc_cred	0.8200225000131321
Ainc_emp	0.8745
Ainc_sub	0.808635
Ainc_uifloor	0.8200225000000001
Ainc_uiup	0.8380000000000001
T_UI	0.021166291999999996
T_UI_emp	0.022402824399999997
T_UI_floor	0.017742333
T_UI_up	0.024278981999999998
T_cred	0.016557176629091487
T_sub	0.08893467018743195
abar	0.048783544776422466
asset_E_base	0.4006678829030467
asset_E_cred	0.36525623757423653
asset_E_emp	0.43140385744445564
asset_E_sub	0.029281114625839075
asset_E_uifloor	0.22045068185167704
asset_E_uiup	0.5703658050080042
asset_U_base	0.42714865986953743
asset_U_cred	0.3933385550471385
asset_U_emp	0.45991984574553046
asset_U_sub	0.0997965484490913
asset_U_uifloor	0.2648975038650739
asset_U_uiup	0.5886120498407665
asset_base	0.40257449884463403
asset_cred	0.3672781644322854
asset_emp	0.433457008602133
asset_hi_base	0.5307159510458153
asset_hi_cred	0.4997307366183894
asset_hi_emp	0.5417430611188205
asset_hi_sub	0.03756810204863399
asset_hi_uifloor	0.3573696327886973
asset_hi_uiup	0.6389294812190894
asset_lo_base	0.2744330466434528
asset_lo_cred	0.2348255922461814
asset_lo_emp	0.3251709560854455
asset_lo_sub	0.031148349673592476
asset_lo_uifloor	0.08993207328458591
asset_lo_uiup	0.5044295880528364
asset_sub	0.034358225861113235
asset_uifloor	0.22365085303664162
asset_uiup	0.5716795346359629
bnet_hi_z1	0.2331295373951557
bnet_hi_z1_gap_pct	19.471400891222924
bnet_hi_z2	0.38118667860484423
bnet_hi_z2_gap_pct	95.34593086246741
bnet_lo_z1	0.19237521127913734
bnet_lo_z1_gap_pct	-1.4138824060433763
bnet_lo_z2	0.31670420472086264
bnet_lo_z2_gap_pct	62.30073387057795
both_base	0.01150403639954711
both_hi_base	0.0
both_hi_cred	0.0
both_hi_emp	0.0
both_hi_sub	0.0051239163678277674
both_hi_uifloor	0.0
both_hi_uiup	0.0
both_lo_base	0.02300807279909422
both_lo_cred	0.020635914093190065
both_lo_emp	0.0
both_lo_sub	0.0050416333614132555
both_lo_uifloor	0.011517205064630718
both_lo_uiup	0.0
dA_alpha_cred	0.0
dA_alpha_emp	0.025754427317317745
dA_alpha_sub	0.0
dA_alpha_uifloor	0.0
dA_alpha_uiup	0.0
dA_cred	0.02681642702078363
dA_emp	0.00783823449142268
dA_hard_cred	0.026816427020783684
dA_hard_emp	-0.016793025611458526
dA_hard_sub	0.30021968386383135
dA_hard_uifloor	0.14359577460146267
dA_hard_uiup	-0.12962786669465803
dA_sub	0.3002196838638313
dA_uifloor	0.1435957746014626
dA_uiup	-0.1296278666946581
dAinc_base	0.0
dAinc_cred	-0.0015398387528567925
dAinc_emp	0.05293766123401111
dAinc_sub	-0.01292733876598895
dAinc_uifloor	-0.0015398387659888435
dAinc_uiup	0.016437661234011136
eff_E	0.5449372803389014
hi_base	0.4191709669951693
htm	0.2971016413888522
inc_E_base	0.0
inc_E_cred	0.0
inc_E_emp	0.0
inc_E_sub	0.0
inc_E_uifloor	0.0
inc_E_uiup	0.0
inc_U_base	0.29843248427761654
inc_U_cred	0.32638888865046983
inc_U_emp	0.0
inc_U_sub	0.5
inc_U_uifloor	0.3263888888888888
inc_U_uiup	0.0
inc_base	0.021487138867988392
inc_cred	0.023499999982833822
inc_emp	0.0
inc_hi_base	0.0
inc_hi_cred	0.0
inc_hi_emp	0.0
inc_hi_sub	0.024999999999999998
inc_hi_uifloor	0.0
inc_hi_uiup	0.0
inc_lo_base	0.042974277735976785
inc_lo_cred	0.046999999965667644
inc_lo_emp	0.0
inc_lo_sub	0.046999999999999986
inc_lo_uifloor	0.04699999999999998
inc_lo_uiup	0.0
inc_sub	0.03599999999999999
inc_uifloor	0.02349999999999999
inc_uiup	0.0
kappa	12.08
lin_meas	0.10628609626036645
lin_pred	0.25925762311281575
lin_ratio	0.4099632442210432
lo_base	0.3103099234852198
median0	0.39026835821137973
mult_base	48.97989039392946
mult_hi	35.64063843443282
mult_lo	1.1640706814782427
nabla	0.036
nstable_base	1
rE_base	0.31545313259543956
rE_cred	0.8363893404958087
rE_emp	0.482814058835102
rE_sub	0.06911446321469036
rE_uifloor	0.3963370871340467
rE_uiup	0.18757293478138481
rU_base	0.9999991415503707
rU_cred	0.9999999995850052
rU_emp	0.9999999598128
rU_sub	0.9999476298854665
rU_uifloor	0.9999996834038778
rU_uiup	0.9999926094029513
r_at_5b_point	0.08674686283944241
r_base	0.36474044524019456
r_cred	0.8481693079502308
r_emp	0.5200514437054962
r_sub	0.13613445121498619
r_uifloor	0.43980079406547445
r_uiup	0.24606715135413754
rate_E	0.31545313259543956
rate_U	0.9999991415503707
rate_hi_E	0.3886010364366197
rate_hi_U	0.9999996476076114
rate_lo_E	0.23875279192312043
rate_lo_U	0.9999988723709873
ratio	0.8660274334771285
ratio_hi	6.572772412303908
ratio_lo	0.9182261320790405
rootloss	0.06773268152676377
sigbar	0.6870452101165612
sigma	0.595
slope_base	0.9795834577832387
slope_hi	0.9719421412206273
slope_lo	0.1409456350793844
u_base	0.07200000000000001
union_E_base	0.4006678829030467
union_E_cred	0.36525623757423653
union_E_emp	0.43140385744445564
union_E_sub	0.029281114625839075
union_E_uifloor	0.22045068185167704
union_E_uiup	0.5703658050080042
union_U_base	0.5658028608201108
union_U_cred	0.5764224847171217
union_U_emp	0.45991984574553046
union_U_sub	0.5292024531071398
union_U_uifloor	0.5113058020273603
union_U_uiup	0.5886120498407665
union_base	0.4125576013130753
union_base_thr1	0.4125576013130753
union_base_thr2	0.23365713890076328
union_base_thr3	0.6199071866081269
union_base_thr4	0.7956162460222798
union_base_thr5	0.36634919844586045
union_base_thr6	0.4458926265491928
union_cred	0.3804602073685242
union_cred_thr1	0.3804602073685242
