u	r	minc	pbase
0.0	5.382947658898161e-26	0.42847411984599226	3.299022344370954e-26
0.2	1.7881821231268885e-24	0.42847411984599226	1.095914943599448e-24
0.4	5.940231092872803e-23	0.42847411984599226	3.6405620763783444e-23
0.6	1.9733082542535158e-21	0.42847411984599226	1.20937234311626e-21
0.8	6.555208720713926e-20	0.42847411984599226	4.017460583311083e-20
1.0	2.1776020239868185e-18	0.4284741190500103	1.3345769120898718e-18
1.2	7.233864353533561e-17	0.4284741191820992	4.433385065102314e-17
1.4	2.4030435264393736e-15	0.4284741195499612	1.4727422063899567e-15
1.6	7.982766820301639e-14	0.428474119550002	4.892361476773348e-14
1.8	2.6518287465184195e-12	0.4284741189313542	1.625214048996386e-12
2.0	8.80921570865848e-11	0.4284741194978304	5.398863351295486e-11
2.2	2.926362320949841e-9	0.4284741191048918	1.7934661989993621e-9
2.4	9.721128404043471e-8	0.42847411416413184	5.9577448071260844e-8
2.6	3.2282698093713936e-6	0.4284739528495399	1.97851442161591e-6
2.8	0.00010654108847304686	0.4284682826825254	6.531329563440775e-5
3.0	0.0026698419422453617	0.4283299314805986	0.0016539512891072636
3.2	0.018921534265832422	0.4274222705768689	0.012956111908028105
3.4	0.07768167061420032	0.4243753205403815	0.06205255863515004
3.6	0.19941084839858256	0.4182069242517187	0.16949778220627662
3.8	0.33488707961952585	0.4107542354575321	0.2918119892913155
4.0	0.4670810175460511	0.40374751284980603	0.4126170606127393
4.2	0.5555243513321435	0.3992490151426664	0.4911093674303381
4.4	0.6010466341518778	0.39708733715514244	0.5274339828373535
4.6	0.765777883973998	0.39004139165774093	0.6261631403235774
4.8	0.9348257090208894	0.3841932854183327	0.7263812092762829
5.0	0.9965991483469219	0.3818717462076096	0.7629848814091132
5.2	0.9998949831276857	0.3817464172961738	0.7649377740311465
5.4	0.9999968362222226	0.3817425440810979	0.764998125357111
5.6	0.9999999047588565	0.3817424285675543	0.7649999435664748
5.8	0.9999999971329624	0.3817424242399861	0.764999998301186
6.0	0.999999999913693	0.38174242471369113	0.7649999999488606
6.2	0.9999999999974014	0.3817424250138589	0.7649999999984605
6.4	0.9999999999999216	0.3817424245981097	0.7649999999999533
6.6	0.9999999999999979	0.3817424238800742	0.764999999999999
6.8	1.0	0.38174242405105396	0.7650000000000001
7.0	0.9999999999999998	0.3817424250377962	0.7649999999999996
7.2	1.0	0.381742424908532	0.7649999999999998
7.4	1.0000000000000007	0.38174242544741016	0.7650000000000001
7.6	0.9999999999999991	0.38174242550877074	0.765
7.8	1.0000000000000004	0.38174242542280484	0.7649999999999999
8.0	0.9999999999999997	0.381742426056304	0.7650000000000006
8.2	1.0	0.3817424249208296	0.7649999999999999
8.4	0.9999999999999999	0.38174242437514255	0.7649999999999997
8.6	0.9999999999999999	0.38174242443206335	0.7650000000000001
8.8	1.0000000000000002	0.3817424241034765	0.765
9.0	0.9999999999999999	0.38174242531174074	0.7650000000000002
9.2	0.9999999999999992	0.38174242536823416	0.7649999999999999
9.4	1.0	0.3817424252079271	0.7650000000000003
9.6	1.0000000000000002	0.38174242463040536	0.7649999999999992
9.8	1.0000000000000004	0.3817424249960847	0.7650000000000001
10.0	1.0000000000000009	0.3817424251755401	0.7650000000000003
10.2	1.0000000000000002	0.38174242435271294	0.7649999999999998
10.4	1.0	0.3817424251664822	0.7649999999999998
10.6	1.0000000000000004	0.3817424230688466	0.7649999999999998
10.8	0.9999999999999996	0.3817424240838441	0.7649999999999998
11.0	1.0000000000000002	0.3817424236333244	0.7649999999999998
11.2	1.0000000000000002	0.38174242343476145	0.7650000000000002
11.4	1.0000000000000009	0.3817424237281756	0.7650000000000001
11.6	1.0000000000000009	0.3817424223712754	0.7649999999999998
11.8	1.0000000000000002	0.38174242417427035	0.7649999999999997
12.0	0.9999999999999993	0.38174242415299936	0.7650000000000001
12.5	0.9999999999999999	0.3817424229451984	0.7650000000000002
13.0	1.0000000000000002	0.3817424236311429	0.7650000000000002
13.5	1.0000000000000007	0.38174242171220035	0.7649999999999998
14.0	1.0	0.38174242333088604	0.765
14.5	0.9999999999999994	0.3817424232385039	0.7649999999999996
15.0	1.0000000000000002	0.3817424234653855	0.765
15.5	1.0	0.38174242393753893	0.7650000000000002
16.0	0.9999999999999996	0.381742423275425	0.7649999999999996
17.0	0.9999999999999996	0.38174242348986376	0.7650000000000001
18.0	1.0000000000000004	0.381742423119564	0.7649999999999997
19.0	0.9999999999999996	0.3817424230607242	0.7649999999999996
20.0	1.0000000000000002	0.3817424229164847	0.765
21.0	1.0000000000000002	0.38174242297587974	0.7650000000000002
22.0	1.0000000000000002	0.3817424224468846	0.7650000000000002
23.0	1.000000000000001	0.3817424232276338	0.7650000000000002
24.0	1.0000000000000002	0.3817424224892918	0.7649999999999996
25.0	1.0000000000000009	0.38174242252294927	0.7649999999999997
26.0	1.0	0.3817424219249425	0.7649999999999999
27.0	0.9999999999999993	0.381742421844386	0.7649999999999999
28.0	0.9999999999999999	0.381742421873203	0.7649999999999997
29.0	1.0000000000000002	0.38174242162652683	0.7649999999999999
30.0	1.0000000000000002	0.3817424222087104	0.7650000000000001
