# Stage 6 results, omega 0.3; see STAGE6.md
A_base	0.4837941131818527
A_base_thr1	0.4837941131818527
A_base_thr2	0.6340732369426751
A_base_thr3	0.31091172151417135
A_base_thr4	0.1663584604054904
A_base_thr5	0.521745987817975
A_base_thr6	0.45619331315518785
A_cred	0.5110740408553017
A_cred_thr1	0.5110740408553017
A_cred_thr2	0.6422449780243542
A_cred_thr3	0.3342383757000104
A_cred_thr4	0.16021557443612616
A_cred_thr5	0.5425366015852224
A_cred_thr6	0.4870865169676902
A_emp	0.4899022833186192
A_emp_thr1	0.4899022833186192
A_emp_thr2	0.6717625286976534
A_emp_thr3	0.3043415923500579
A_emp_thr4	0.15901708423549502
A_emp_thr5	0.5232716900042101
A_emp_thr6	0.4542236714532799
A_hi_base	0.4194494370949133
A_hi_cred	0.455407497566941
A_hi_emp	0.40708091091886783
A_hi_sub	0.858123895856649
A_hi_uifloor	0.589469699297838
A_hi_uiup	0.31139508813869043
A_lo_base	0.5481387892687922
A_lo_cred	0.5667405841436625
A_lo_emp	0.5727236557183705
A_lo_sub	0.7089475666600489
A_lo_uifloor	0.6703334055370351
A_lo_uiup	0.3730296076065344
A_sub	0.783535731258349
A_sub_thr1	0.783535731258349
A_sub_thr2	0.7940754732877554
A_sub_thr3	0.6853460931731206
A_sub_thr4	0.4856711365721166
A_sub_thr5	0.7856577816496444
A_sub_thr6	0.7806799683348435
A_uifloor	0.6299015524174365
A_uifloor_thr1	0.6299015524174365
A_uifloor_thr2	0.760247385865515
A_uifloor_thr3	0.43617308740666383
A_uifloor_thr4	0.25193798769932857
A_uifloor_thr5	0.6512212118603484
A_uifloor_thr6	0.6083913397100073
A_uiup	0.34221234787261245
A_uiup_thr1	0.34221234787261245
A_uiup_thr2	0.5308133806153429
A_uiup_thr3	0.22681680016843203
A_uiup_thr4	0.11737531395896533
A_uiup_thr5	0.3604020974786166
A_uiup_thr6	0.3273621759930796
Ainc_base	0.8214820787656676
Ainc_cred	0.8200225000000867
Ainc_emp	0.8745
Ainc_sub	0.808635
Ainc_uifloor	0.8200225000000001
Ainc_uiup	0.8380000000000001
T_UI	0.021166291999999996
T_UI_emp	0.022402824399999997
T_UI_floor	0.017742333
T_UI_up	0.024278981999999998
T_cred	0.017818609567701767
T_sub	0.08870759314604983
abar	0.04880881326471364
asset_E_base	0.3992788223620353
asset_E_cred	0.3642472319461111
asset_E_emp	0.43297131985234605
asset_E_sub	0.029634200419389335
asset_E_uifloor	0.2172502191972773
asset_E_uiup	0.5841850591836155
asset_U_base	0.4233012195493459
asset_U_cred	0.3920029990462549
asset_U_emp	0.45912151407822555
asset_U_sub	0.10096874140090052
asset_U_uifloor	0.26303911397765156
asset_U_uiup	0.5994121273902654
asset_base	0.4010084349595217
asset_cred	0.36624564717732144
asset_emp	0.43485413383660937
asset_hi_base	0.5395725169100842
asset_hi_cred	0.5001015394435335
asset_hi_emp	0.5531493842822527
asset_hi_sub	0.03820590342773563
asset_hi_uifloor	0.3529421522526477
asset_hi_uiup	0.6581832182890336
asset_lo_base	0.2624443530089592
asset_lo_cred	0.2323897549111093
asset_lo_emp	0.31655888339096605
asset_lo_sub	0.031334671312380644
asset_lo_uifloor	0.08815188699028075
asset_lo_uiup	0.512379597899955
asset_sub	0.034770287370058134
asset_uifloor	0.22054701962146422
asset_uiup	0.5852814080944944
bnet_hi_z1	0.2331295373951557
bnet_hi_z1_gap_pct	19.40955014147867
bnet_hi_z2	0.38118667860484423
bnet_hi_z2_gap_pct	95.24479961102811
bnet_lo_z1	0.19237521127913734
bnet_lo_z1_gap_pct	-1.4649207737370218
bnet_lo_z2	0.31670420472086264
bnet_lo_z2_gap_pct	62.216710229781455
both_base	0.011074876986477578
both_hi_base	0.0
both_hi_cred	0.0
both_hi_emp	0.0
