u	r	minc	pbase
0.0	1.0549579494979593e-12	0.48285261863408735	1.0157706232438321e-12
0.2	6.0803823922041105e-12	0.4828526188480372	5.854521344454193e-12
0.4	3.504504212733732e-11	0.48285261903328014	3.374326467165458e-11
0.6	2.0198657106713083e-10	0.48285261698633963	1.9448360572388792e-10
0.8	1.1641748919081921e-9	0.48285261906408106	1.1209306268645195e-9
1.0	6.7098694412994785e-9	0.4828526184328571	6.460625563457939e-9
1.2	3.8673157901880884e-8	0.48285261598348794	3.723661252015401e-8
1.4	2.2289685468268194e-7	0.4828526033300873	2.1461724245239916e-7
1.6	1.2846685651670846e-6	0.48285252991232563	1.2369512740129247e-6
1.8	7.403495363035085e-6	0.4828521085781794	7.1285807445043415e-6
2.0	4.2642726305410864e-5	0.48284967689519126	4.106186257197502e-5
2.2	0.00024484469382192713	0.48283572549737874	0.00023585286197881666
2.4	0.0013815041680637964	0.4827574988932066	0.0013334286284259486
2.6	0.007566999381470463	0.4823699761149403	0.0073167570013892725
2.8	0.030369039018889613	0.48063098601602133	0.029844184032835255
3.0	0.08154141052259789	0.4767513078160511	0.08089610330904227
3.2	0.17728938495428748	0.4708283944940867	0.18087774929835926
3.4	0.30653982930033974	0.46334398470325244	0.31868752078068957
3.6	0.40579630519198256	0.45589615344591616	0.42337692340646427
3.8	0.5131119274775142	0.44913042992337354	0.5335725954098031
4.0	0.6307518761780042	0.44330482134869087	0.6397775283864864
4.2	0.8134654438373734	0.4378734443580283	0.7766709713721537
4.4	0.9246241337849138	0.4317625161361834	0.8573039080026773
4.6	0.9810935497780624	0.4295213486953914	0.897567318688859
4.8	0.9964136268108393	0.4289432914994068	0.9084532757529027
5.0	0.9993673596491139	0.42883502847938604	0.9105507962215773
5.2	0.9998899156707234	0.42881590812511367	0.9109218363099773
5.4	0.999980890642606	0.4288128464104031	0.9109864317371502
5.6	0.999996684199657	0.4288122724325338	0.9109976456754642
5.8	0.9999994246936467	0.42881216908796915	0.9109995915140806
6.0	0.9999999001829941	0.42881215260293104	0.910999929126733
6.2	0.9999999826815523	0.4288121525745997	0.9109999877033478
6.4	0.9999999969952167	0.42881215192523087	0.9109999978665074
6.6	0.999999999478664	0.42881214772646586	0.9109999996298349
6.8	0.9999999999095467	0.42881214420204733	0.9109999999357759
7.0	0.9999999999843057	0.4288121515716334	0.9109999999888567
7.2	0.9999999999972765	0.4288121496624776	0.910999999998066
7.4	0.9999999999995275	0.4288121479773343	0.9109999999996645
7.6	0.9999999999999185	0.4288121516961149	0.9109999999999415
7.8	0.9999999999999859	0.4288121499969178	0.9109999999999897
8.0	0.9999999999999978	0.428812153088184	0.9109999999999981
8.2	0.9999999999999997	0.4288121508515783	0.9109999999999994
8.4	0.9999999999999998	0.42881215097745456	0.9109999999999994
8.6	1.0000000000000002	0.42881214939806467	0.9109999999999998
8.8	1.0	0.42881214818896113	0.9109999999999997
9.0	1.0000000000000002	0.4288121469768217	0.9110000000000001
9.2	1.0	0.42881214982808513	0.9109999999999999
9.4	0.9999999999999998	0.42881215138158457	0.9109999999999996
9.6	0.9999999999999996	0.42881214554476565	0.9109999999999999
9.8	0.9999999999999994	0.42881215026382674	0.9109999999999995
10.0	1.0	0.42881215062761435	0.9109999999999997
10.2	0.9999999999999998	0.4288121479669034	0.9109999999999999
10.4	1.0	0.4288121501342821	0.9109999999999999
10.6	1.0000000000000007	0.42881214627238523	0.9110000000000001
10.8	0.9999999999999997	0.4288121434684391	0.911
11.0	0.9999999999999993	0.42881214938437406	0.9109999999999995
11.2	1.0000000000000002	0.42881214951394186	0.9109999999999998
11.4	1.0000000000000009	0.42881214836101633	0.9109999999999998
11.6	1.0000000000000007	0.42881215143178397	0.911
11.8	1.0000000000000007	0.42881215147820667	0.9110000000000004
12.0	1.0000000000000002	0.42881214941685364	0.9109999999999997
12.5	0.9999999999999994	0.42881214966107584	0.9109999999999991
13.0	0.9999999999999999	0.42881215040931187	0.9109999999999996
13.5	0.9999999999999996	0.42881214386043737	0.9110000000000001
14.0	1.0000000000000004	0.42881214922092037	0.9110000000000004
14.5	0.9999999999999998	0.4288121466271156	0.9109999999999999
15.0	0.9999999999999992	0.4288121523002247	0.9109999999999997
15.5	0.9999999999999999	0.42881214491957675	0.9109999999999999
16.0	1.0000000000000004	0.4288121503904654	0.9110000000000001
17.0	0.9999999999999997	0.42881215022993235	0.9109999999999994
18.0	1.0000000000000002	0.4288121502972967	0.9109999999999998
19.0	1.0	0.4288121508533297	0.9110000000000003
20.0	1.0000000000000007	0.42881215032735626	0.9109999999999999
21.0	1.0000000000000002	0.4288121495002502	0.9109999999999993
22.0	1.0000000000000004	0.42881214916251953	0.9109999999999997
23.0	1.0000000000000007	0.42881214763402264	0.911
24.0	1.0	0.42881214811148477	0.911
25.0	1.0000000000000002	0.4288121467903183	0.9109999999999999
26.0	0.9999999999999997	0.42881214853713717	0.9110000000000001
27.0	1.0000000000000002	0.4288121471755154	0.9109999999999999
28.0	0.9999999999999994	0.4288121449673039	0.9109999999999995
29.0	0.9999999999999999	0.428812146490275	0.9109999999999994
30.0	1.0000000000000002	0.4288121458903029	0.9110000000000003
