0.0	0.0761914258092479
0.0025	0.0777179104291758
0.005	0.07932301497244951
0.0075	0.08092811951572317
0.01	0.08253322405899689
0.0125	0.08413832860227057
0.015	0.08574343314554428
0.0175	0.08734853768881795
0.02	0.08895364223209168
0.0225	0.09055874677536534
0.025	0.09216385131863906
0.0275	0.09376895586191274
0.03	0.09537406040518644
0.0325	0.09697916494846011
0.035	0.09859006568042711
0.0375	0.1002030172967802
0.04	0.10181596891313328
0.0425	0.1034762498725062
0.045	0.10531361647517477
0.0475	0.1076480699857513
0.05	0.11013123444864
0.0525	0.11226743122287176
0.055	0.11407095778518034
0.0575	0.11587448434748895
0.06	0.11767801090979751
0.0625	0.11948153747210613
0.065	0.12128506403441469
0.0675	0.12308859059672331
0.07	0.12489211715903187
0.0725	0.12669564372134048
0.075	0.12849917028364904
0.0775	0.13030269684595763
0.08	0.13211317298192377
0.0825	0.13393326673781458
0.085	0.13581965259653753
0.0875	0.13770603845526053
0.09	0.13959242431398355
0.0925	0.14147881017270658
0.095	0.14336519603142955
0.0975	0.14525158189015253
0.1	0.14713796774887555
0.1025	0.1490243536075985
0.105	0.1510278959468398
0.1075	0.1531659777698046
0.11	0.15523772941075636
0.1125	0.1569001657243822
0.115	0.15856260203800804
0.1175	0.16022503835163385
0.12	0.1618874746652597
0.1225	0.1635499109788855
0.125	0.165216946534831
0.1275	0.16709109062582406
0.13	0.169260583074535
0.1325	0.17143007552324585
0.135	0.17359956797195675
0.1375	0.17576906042066767
0.14	0.17793855286937865
0.1425	0.1801080453180895
0.145	0.18227753776680033
0.1475	0.18444703021551132
0.15	0.18661652266422218
0.1525	0.18878601511293308
0.155	0.19095550756164398
0.1575	0.19312500001035493
0.16	0.19529449245906577
0.1625	0.19761271244166181
0.165	0.20000954916103794
0.1675	0.20240638588041407
0.17	0.20480322259979006
0.1725	0.2072022993590456
0.175	0.20960517327854972
0.1775	0.21201963928986978
0.18	0.2144863572004787
0.1825	0.21695307511108747
0.185	0.2194197930216964
0.1875	0.22188651093230521
0.19	0.22435322884291398
0.1925	0.2268199467535229
0.195	0.22928666466413178
0.1975	0.23182865811799028
0.2	0.23467763053298818
0.2025	0.23731323647067534
0.205	0.2395165230402515
0.2075	0.24144336131695798
0.21	0.2433701995936644
0.2125	0.24529703787037083
0.215	0.24722387614707728
0.2175	0.24915071442378367
0.22	0.25127911236217376
0.2225	0.2534133430358216
0.225	0.255549510485847
0.2275	0.25768929224417825
0.23	0.2598290740025096
0.2325	0.2619688557608409
0.235	0.26410863751917213
0.2375	0.2662994710342813
0.24	0.2684974937955937
0.2425	0.270695516556906
0.245	0.27289353931821825
0.2475	0.2750915620795305
0.25	0.2772895848408429
0.2525	0.2794876076021552
0.255	0.2816856303634675
0.2575	0.28388365312477964
0.26	0.286081675886092
0.2625	0.2882796986474043
0.265	0.29061364756569147
0.2675	0.2931569415424981
0.27	0.2957002355193049
0.2725	0.2982435294961116
0.275	0.3007868234729183
0.2775	0.30345338829929414
0.28	0.3061869081593384
0.2825	0.3087481306280861
0.285	0.31112503398550895
0.2875	0.313503015013456
0.29	0.3158809960414031
0.2925	0.31825897706935014
0.295	0.320636958097297
0.2975	0.32301493912524404
0.3	0.3253929201531911
0.3025	0.32777090118113794
0.305	0.330148882209085
0.3075	0.33254960451785665
0.31	0.33498019170651594
0.3125	0.33721611958956743
0.315	0.3392060291428529
0.3175	0.3411959386961386
0.32	0.34318584824942433
0.3225	0.3451757578027099
0.325	0.34716566735599563
0.3275	0.34915557690928134
0.33	0.35114548646256694
0.3325	0.35336908930568334
0.335	0.35567396885916613
0.3375	0.35797884841264904
0.34	0.3604537652477286
0.3425	0.36293355369349045
0.345	0.36541334213925253
0.3475	0.3678931305850146
0.35	0.3703729190307765
0.3525	0.3728545884121674
0.355	0.37533902161974275
0.3575	0.3778030190923616
0.36	0.3799617130146332
0.3625	0.3821204069369045
0.365	0.384279100859176
0.3675	0.3864377947814475
0.37	0.38859648870371877
0.3725	0.3907551826259903
0.375	0.3929138765482617
0.3775	0.395072570470533
0.38	0.39723126439280454
0.3825	0.39938995831507595
0.385	0.4015486522373473
0.3875	0.4037073461596189
0.39	0.40586604008189026
0.3925	0.4080247340041617
0.395	0.41018342792643314
0.3975	0.4123421218487045
0.4	0.41459941790731014
0.4025	0.417093679735016
0.405	0.41960971320275964
0.4075	0.42195737258927934
0.41	0.42422151753588516
0.4125	0.42648566248249076
0.415	0.42874980742909674
0.4175	0.4310139523757024
0.42	0.43327809732230815
0.4225	0.4355422422689139
0.425	0.4378063872155197
0.4275	0.4400705321621253
0.43	0.4423346771087312
0.4325	0.4445988220553368
0.435	0.44661940798417377
0.4375	0.4485905245509121
0.44	0.45056171267234
0.4425	0.45253290079376796
0.445	0.4545040889151958
0.4475	0.4564752770366237
0.45	0.4584464651580516
0.4525	0.4604176532794793
0.455	0.4623888414009074
0.4575	0.4643600295223351
0.46	0.46633121764376306
0.4625	0.46830240576519094
0.465	0.4702735938866188
0.4675	0.47224478200804665
