u	r	minc	pbase
0.0	0.0	0.4422000198407504	0.0
0.2	0.0	0.4422000198407504	0.0
0.4	0.0	0.4422000198407504	0.0
0.6	0.0	0.4422000198407504	0.0
0.8	0.0	0.4422000198407504	0.0
1.0	0.0	0.4422000198407504	0.0
1.2	0.0	0.4422000198407504	0.0
1.4	0.0	0.4422000198407504	0.0
1.6	0.0	0.4422000198407504	0.0
1.8	0.0	0.4422000198407504	0.0
2.0	0.0	0.4422000198407504	0.0
2.2	0.0	0.4422000198407504	0.0
2.4	0.0	0.4422000198407504	0.0
2.6	0.0	0.4422000198407504	0.0
2.8	0.0	0.4422000198407504	0.0
3.0	0.0	0.4422000198407504	0.0
3.2	0.0	0.4422000198407504	0.0
3.4	0.0	0.4422000198407504	0.0
3.6	0.0	0.4422000198407504	0.0
3.8	0.0	0.4422000198407504	0.0
4.0	0.0	0.4422000198407504	0.0
4.2	0.0	0.4422000198407504	0.0
4.4	0.0	0.4422000198407504	0.0
4.6	0.0	0.4422000198407504	0.0
4.8	0.0	0.4422000198407504	0.0
5.0	0.0	0.4422000198407504	0.0
5.2	0.423076923076923	0.4230331605140597	0.3767269245461133
5.4	0.45807127882599585	0.4217370132901167	0.40195381431953614
5.6	0.478118161925602	0.4209140093868714	0.41954479087619
5.8	0.48020833333333274	0.42083578867962423	0.42108204575800534
6.0	0.521734156943491	0.4186394089797998	0.459463714207452
6.2	0.5432801822323462	0.4180534015873155	0.4865296004826053
6.4	0.5662100456621009	0.41747379777126103	0.5079740317516557
6.6	0.6041666666666666	0.41649913166386987	0.5304638039733853
6.8	0.7978723404255319	0.41054889501923714	0.6452368360715158
7.0	0.7978723404255319	0.41054889501923714	0.6452368360715158
7.2	1.0	0.4044716344317357	0.7649999999999999
7.4	1.0	0.4044716344317357	0.7649999999999999
7.6	1.0	0.4044716344317357	0.7649999999999999
7.8	1.0	0.4044716344317357	0.7649999999999999
8.0	1.0	0.4044716344317357	0.7649999999999999
8.2	1.0	0.4044716344317357	0.7649999999999999
8.4	1.0	0.4044716344317357	0.7649999999999999
8.6	1.0	0.4044716344317357	0.7649999999999999
8.8	1.0	0.4044716344317357	0.7649999999999999
9.0	1.0	0.4044716344317357	0.7649999999999999
9.2	1.0	0.4044716344317357	0.7649999999999999
9.4	1.0	0.4044716344317357	0.7649999999999999
9.6	1.0	0.4044716344317357	0.7649999999999999
9.8	1.0	0.4044716344317357	0.7649999999999999
10.0	1.0	0.4044716344317357	0.7649999999999999
10.2	1.0	0.4044716344317357	0.7649999999999999
10.4	1.0	0.4044716344317357	0.7649999999999999
10.6	1.0	0.4044716344317357	0.7649999999999999
10.8	1.0	0.4044716344317357	0.7649999999999999
11.0	1.0	0.4044716344317357	0.7649999999999999
11.2	1.0	0.4044716344317357	0.7649999999999999
11.4	1.0	0.4044716344317357	0.7649999999999999
11.6	1.0	0.4044716344317357	0.7649999999999999
11.8	1.0	0.4044716344317357	0.7649999999999999
12.0	1.0	0.4044716344317357	0.7649999999999999
12.5	1.0	0.4044716344317357	0.7649999999999999
13.0	1.0	0.4044716344317357	0.7649999999999999
13.5	1.0	0.4044716344317357	0.7649999999999999
14.0	1.0	0.4044716344317357	0.7649999999999999
14.5	1.0	0.4044716344317357	0.7649999999999999
15.0	1.0	0.4044716344317357	0.7649999999999999
15.5	1.0	0.4044716344317357	0.7649999999999999
16.0	1.0	0.4044716344317357	0.7649999999999999
17.0	1.0	0.4044716344317357	0.7649999999999999
18.0	1.0	0.4044716344317357	0.7649999999999999
19.0	1.0	0.4044716344317357	0.7649999999999999
20.0	1.0	0.4044716344317357	0.7649999999999999
21.0	1.0	0.4044716344317357	0.7649999999999999
22.0	1.0	0.4044716344317357	0.7649999999999999
23.0	1.0	0.4044716344317357	0.7649999999999999
24.0	1.0	0.4044716344317357	0.7649999999999999
25.0	1.0	0.4044716344317357	0.7649999999999999
26.0	1.0	0.4044716344317357	0.7649999999999999
27.0	1.0	0.4044716344317357	0.7649999999999999
28.0	1.0	0.4044716344317357	0.7649999999999999
29.0	1.0	0.4044716344317357	0.7649999999999999
30.0	1.0	0.4044716344317357	0.7649999999999999
