u	r	minc	pbase
0.0	2.160234657620996e-23	0.478796991757327	1.6403141120753493e-23
0.2	7.176166742272325e-22	0.478796991757327	5.44902264965895e-22
0.4	2.3838784796461308e-20	0.47879699175732704	1.8101318288924082e-20
0.6	7.91909777157873e-19	0.478796991757327	6.013146666172928e-19
0.8	2.630675955077813e-17	0.4787969907848489	1.9975306252094846e-17
1.0	8.738943325550526e-16	0.47879699151524563	6.635673571372841e-16
1.2	2.903023249139236e-14	0.47879699230073675	2.2043299656067572e-14
1.4	9.643663622201544e-13	0.47879699305325546	7.322647796479154e-13
1.6	3.2035657421133993e-11	0.47879699505489665	2.4325385987625414e-11
1.8	1.0642045193383579e-9	0.4787969976104734	8.08074127985933e-10
2.0	3.5352147930829654e-8	0.478796988765729	2.684367439674389e-8
2.2	1.1742803706356255e-6	0.47879693549316044	8.916617366256458e-7
2.4	3.89038653008133e-5	0.4787949058477979	2.9545588966492065e-5
2.6	0.0011897251895021158	0.4787355167430719	0.0009082820718858881
2.8	0.017767395820348794	0.4780022875041876	0.014589831614961205
3.0	0.08402798343649488	0.473755357140483	0.07978087745788662
3.2	0.21462459472564574	0.465598216945811	0.21838648315504133
3.4	0.3669726387552029	0.45587552450323016	0.38251390497058024
3.6	0.49381279292738206	0.44768185381022835	0.5199850638525126
3.8	0.5799089307089594	0.44263962696755016	0.6079865771822965
4.0	0.7644445815315518	0.4323213956641595	0.7443572246214839
4.2	0.9294865150328423	0.4255625085485183	0.8612287722067042
4.4	0.9964055184304756	0.4231121996473867	0.9084632043817507
4.6	0.9998892637353314	0.4229865777648873	0.9109218485350508
4.8	0.9999966641548211	0.4229826578674315	0.9109976457472789
5.0	0.9999998995792296	0.4229825406149275	0.9109999291286442
5.2	0.999999996977041	0.42298253384298284	0.910999997866565
5.4	0.999999999909	0.42298253546311326	0.9109999999357773
5.6	0.9999999999972602	0.42298253617090315	0.9109999999980666
5.8	0.9999999999999177	0.4229825363972438	0.9109999999999414
6.0	0.9999999999999969	0.42298253597567465	0.9109999999999976
6.2	0.9999999999999998	0.4229825336674112	0.9109999999999998
6.4	1.0	0.422982535393855	0.9109999999999999
6.6	0.9999999999999997	0.4229825346487466	0.9109999999999998
6.8	0.9999999999999998	0.42298253702232536	0.9110000000000001
7.0	0.9999999999999998	0.4229825369043541	0.9110000000000004
7.2	0.9999999999999998	0.4229825350525272	0.911
7.4	1.0000000000000002	0.42298253559718596	0.9109999999999995
7.6	0.9999999999999997	0.422982535496766	0.9109999999999995
7.8	1.0	0.4229825364254379	0.9110000000000003
8.0	1.0000000000000002	0.42298253364936644	0.9109999999999998
8.2	0.9999999999999997	0.4229825345173125	0.9109999999999999
8.4	1.0	0.422982534267921	0.9109999999999994
8.6	1.0000000000000002	0.4229825358469381	0.9109999999999999
8.8	0.9999999999999998	0.4229825363228825	0.9109999999999991
9.0	0.9999999999999998	0.42298253609043723	0.9110000000000001
9.2	0.9999999999999998	0.4229825339420634	0.9110000000000006
9.4	1.0000000000000002	0.42298253610963055	0.9109999999999997
9.6	0.9999999999999998	0.4229825358428161	0.911
9.8	1.0000000000000002	0.4229825350888079	0.9110000000000004
10.0	0.9999999999999992	0.4229825338452963	0.9110000000000001
10.2	1.0	0.4229825347049357	0.9110000000000001
10.4	0.9999999999999999	0.4229825357923771	0.9109999999999997
10.6	1.0000000000000002	0.4229825374064098	0.9109999999999998
10.8	1.0000000000000002	0.42298253560022203	0.9109999999999998
11.0	1.0000000000000002	0.4229825341576992	0.9110000000000003
11.2	1.0	0.42298253424854043	0.9109999999999998
11.4	1.0000000000000002	0.4229825363289003	0.9109999999999999
11.6	0.9999999999999997	0.4229825380589084	0.9109999999999997
11.8	1.0000000000000002	0.422982535855883	0.9110000000000003
12.0	1.0000000000000002	0.4229825333258514	0.9109999999999994
12.5	0.9999999999999998	0.4229825352005142	0.9109999999999996
13.0	1.0000000000000004	0.4229825335437808	0.9110000000000003
13.5	1.0000000000000002	0.42298253494136745	0.9109999999999999
14.0	0.9999999999999994	0.4229825350983146	0.9110000000000005
14.5	0.9999999999999999	0.42298253540311503	0.9109999999999997
15.0	0.9999999999999992	0.4229825331188231	0.9110000000000003
15.5	0.9999999999999999	0.42298253483908377	0.9109999999999999
16.0	0.9999999999999998	0.4229825348436304	0.9109999999999999
17.0	0.9999999999999994	0.42298253650365664	0.9110000000000001
18.0	1.0000000000000002	0.4229825366866955	0.9109999999999999
19.0	1.0	0.42298253390237134	0.9109999999999995
20.0	0.9999999999999999	0.42298253439091354	0.9109999999999997
21.0	1.0000000000000004	0.4229825341399248	0.9109999999999996
22.0	1.0	0.42298253381103584	0.9110000000000004
23.0	0.9999999999999992	0.4229825331420973	0.9109999999999998
24.0	1.0	0.422982533437495	0.9110000000000003
25.0	1.0	0.4229825340214229	0.911
26.0	1.0	0.42298253433703303	0.9110000000000003
27.0	0.9999999999999997	0.4229825316406885	0.911
28.0	0.9999999999999996	0.42298253254845153	0.9110000000000001
29.0	0.9999999999999998	0.42298253270082947	0.911
30.0	1.0	0.42298253179640166	0.9109999999999996
