u	r	minc
0.0	1.6472963394252473e-30	0.4779611076912679
0.2	5.472217179714998e-29	0.4779611076912679
0.4	1.8178369091997962e-27	0.47796110769126776
0.6	6.038742469319137e-26	0.4779611076912678
0.8	2.0060331279564375e-24	0.47796110769126776
1.0	6.663918739545655e-23	0.47796110769126765
1.2	2.213712841945305e-21	0.4779611076912679
1.4	7.353818255287469e-20	0.47796110693343696
1.6	2.442894073738874e-18	0.4779611071916456
1.8	8.115139223128794e-17	0.47796110754817406
2.0	2.6957992519678505e-15	0.47796110755838855
2.2	8.955287329541599e-14	0.4779611071462597
2.4	2.9749015118837947e-12	0.47796110619208737
2.6	9.882385657369833e-11	0.4779611085017755
2.8	3.2828853641280854e-9	0.4779611066395743
3.0	1.0905507225096497e-7	0.477961099709946
3.2	3.91211440778337e-6	0.4780068090261114
3.4	0.00013036152799898764	0.477998487141112
3.6	0.0036893440540594034	0.47781199320059176
3.8	0.01991799236715784	0.4770234247450495
4.0	0.06268658625307863	0.47472892032308633
4.2	0.14643620995310327	0.47092379745260393
4.4	0.23917214662370617	0.466221198843837
4.6	0.3373531722070054	0.46139912796697297
4.8	0.4338567240776756	0.4568476779708719
5.0	0.515117935873547	0.4530145028338758
5.2	0.5680513753555725	0.4506111455347503
5.4	0.7406915743186918	0.44352562555699954
5.6	0.8368106343349048	0.44044763077634325
5.8	0.9566353804608633	0.43588168620602974
6.0	0.997869794464303	0.4344835980724043
6.2	0.9999344411364494	0.4344182391537303
6.4	0.9999980251562312	0.4344162287808339
6.6	0.9999999405502452	0.4344161648142373
6.8	0.9999999982103895	0.4344161643306692
7.0	0.999999999946127	0.43441616450240805
7.2	0.9999999999983786	0.43441616606440764
7.4	0.9999999999999513	0.4344161637449188
7.6	0.9999999999999981	0.43441616410624057
7.8	0.9999999999999996	0.43441616505684794
8.0	0.9999999999999991	0.43441616348756784
8.2	0.9999999999999997	0.4344161660273032
8.4	0.9999999999999999	0.4344161630846534
8.6	0.9999999999999999	0.4344161640470556
8.8	1.0	0.4344161636161366
9.0	1.0	0.4344161657632786
9.2	1.0000000000000002	0.4344161635895027
9.4	0.9999999999999997	0.4344161631025047
9.6	0.9999999999999996	0.43441616453100546
9.8	0.9999999999999999	0.43441616426370017
10.0	0.9999999999999989	0.4344161649489275
10.2	1.0	0.43441616248035125
10.4	0.9999999999999998	0.4344161637977413
10.6	1.0000000000000002	0.4344161650814077
10.8	1.0000000000000004	0.43441616547323225
11.0	1.0000000000000004	0.4344161635312924
11.2	0.9999999999999997	0.43441616486435736
11.4	0.9999999999999998	0.4344161633893728
11.6	0.9999999999999999	0.43441616578567416
11.8	1.0000000000000002	0.43441616587455
12.0	1.0000000000000009	0.43441616431452873
12.5	0.9999999999999997	0.4344161642950832
13.0	0.9999999999999997	0.43441616356298574
13.5	0.9999999999999993	0.43441616668575733
14.0	1.0	0.4344161628863733
14.5	1.000000000000001	0.43441616517856896
15.0	0.9999999999999997	0.4344161638988187
15.5	1.0	0.4344161638039344
16.0	0.9999999999999999	0.43441616244182846
17.0	0.9999999999999997	0.43441616422706725
18.0	0.9999999999999999	0.43441616255768645
19.0	0.9999999999999997	0.43441616282522133
20.0	1.0000000000000002	0.4344161658150401
21.0	1.0	0.43441616291160373
22.0	0.9999999999999997	0.43441616404540745
23.0	1.0	0.4344161638998139
24.0	1.0	0.43441616186570187
25.0	0.9999999999999994	0.4344161636699858
26.0	0.9999999999999998	0.4344161626609232
27.0	1.0000000000000004	0.43441616239457564
28.0	0.9999999999999996	0.43441616190339866
29.0	1.0000000000000002	0.4344161622611828
30.0	1.0000000000000007	0.4344161618106531
