u	r	minc
0.0	1.740600088058372e-30	0.4773655806808131
0.2	5.782166497261942e-29	0.4773655806808131
0.4	1.9208001672201915e-27	0.4773655806808131
0.6	6.380780083273562e-26	0.4773655806808131
0.8	2.119655920795357e-24	0.47736558068081314
1.0	7.04136667291834e-23	0.4773655806808131
1.2	2.339098725227009e-21	0.4773655806808131
1.4	7.770344033145738e-20	0.4773655798936816
1.6	2.581267120271537e-18	0.47736557951500624
1.8	8.574829817382654e-17	0.4773655795505773
2.0	2.8485059051633946e-15	0.47736557954264164
2.2	9.462561518243595e-14	0.4773655795426388
2.4	3.1433885795936772e-12	0.4773655812321946
2.6	1.0442133807792972e-10	0.4773655824348903
2.8	3.4688247042834083e-9	0.47736557932573626
3.0	1.1523270938017918e-7	0.4773655721900943
3.2	3.828453131285894e-6	0.4773652896411192
3.4	0.00012750593417795668	0.47735618145997266
3.6	0.003883089725279144	0.4771694728508776
3.8	0.020858160970298554	0.4763485747120635
4.0	0.06528747334726985	0.4740535093262238
4.2	0.14351100971586286	0.4701608219447412
4.4	0.23850778882858592	0.46546428567286785
4.6	0.3385615004080806	0.46059471179944894
4.8	0.4347429022455922	0.4559505423667596
5.0	0.515238397958419	0.4522804431821336
5.2	0.5645750826001614	0.44953195487507114
5.4	0.7284762910719877	0.4440417851203794
5.6	0.8342545746191907	0.43937295454656883
5.8	0.9537542573100125	0.4352561023048855
6.0	0.9976135052311649	0.43356104282077756
6.2	0.9999263992587325	0.43346514641144596
6.4	0.9999977827682943	0.43346219540809666
6.6	0.9999999332533817	0.433462104370481
6.8	0.9999999979907317	0.43346210200377217
7.0	0.9999999999395152	0.4334621013486186
7.2	0.999999999998179	0.43346210183249084
7.4	0.9999999999999455	0.4334621004308701
7.6	0.9999999999999982	0.43346210157326187
7.8	1.0000000000000004	0.43346210262209256
8.0	0.9999999999999996	0.4334620991306969
8.2	0.9999999999999999	0.433462101685676
8.4	1.0000000000000004	0.4334621020112614
8.6	0.9999999999999997	0.4334621023108472
8.8	1.0000000000000004	0.4334621010373557
9.0	1.0	0.43346210081995046
9.2	1.0000000000000004	0.4334621017305951
9.4	0.9999999999999999	0.43346210237289373
9.6	0.9999999999999999	0.4334621025979083
9.8	0.9999999999999998	0.4334621008372543
10.0	0.9999999999999998	0.4334621014753803
10.2	0.999999999999999	0.4334621020865594
10.4	1.0	0.433462102534447
10.6	0.9999999999999998	0.4334621001799036
10.8	1.0	0.4334621009244875
11.0	1.0000000000000004	0.43346210095504883
11.2	1.0000000000000002	0.43346210117558215
11.4	0.9999999999999999	0.4334621015519105
11.6	1.0	0.4334621014462723
11.8	1.0	0.4334621019941168
12.0	1.0000000000000004	0.4334621008221665
12.5	1.0000000000000004	0.43346210165266585
13.0	1.0000000000000007	0.4334621013283418
13.5	1.0000000000000002	0.43346210189389756
14.0	0.9999999999999996	0.4334621003472798
14.5	0.9999999999999999	0.4334621010412028
15.0	1.0	0.43346210132820057
15.5	1.0	0.43346210143474373
16.0	1.0	0.43346210137642677
17.0	0.9999999999999994	0.4334621010409255
18.0	0.9999999999999997	0.4334621027445726
19.0	0.9999999999999997	0.4334621016321741
20.0	1.0000000000000004	0.4334621023476037
21.0	1.0	0.4334620989662744
22.0	1.0000000000000004	0.4334620997374321
23.0	1.0000000000000007	0.4334620996127054
24.0	1.0000000000000002	0.43346209955834847
25.0	1.0	0.43346210062772383
26.0	0.9999999999999994	0.4334620991319011
27.0	1.0	0.43346210015031217
28.0	1.0000000000000002	0.4334620989864634
29.0	1.0	0.4334620986146697
30.0	1.0000000000000002	0.4334620987229851
