u	r	minc
0.0	5.575480120588472e-33	0.41908505165262083
0.2	1.8521402233973313e-31	0.41908505165262083
0.4	6.152695970447076e-30	0.41908505165262083
0.6	2.043887780555286e-28	0.4190850516526208
0.8	6.789669568540592e-27	0.419085051652621
1.0	2.2554864943427085e-25	0.41908505165262083
1.2	7.492587488699463e-24	0.4190850516526207
1.4	2.4889929513365674e-22	0.4190850503954759
1.6	8.26827808823929e-21	0.41908505105818883
1.8	2.7466705696125545e-19	0.4190850518583542
2.0	9.124271464747724e-18	0.41908505161514037
2.2	3.031026787508196e-16	0.4190850518111158
2.4	1.0068884909610702e-14	0.4190850516421565
2.6	3.344820267510657e-13	0.41908505188734185
2.8	1.1111328319266741e-11	0.4190850507442339
3.0	3.6911044862521214e-10	0.41908505162772164
3.2	1.2261658976143892e-8	0.41908504997212964
3.4	4.0732118335199256e-7	0.4190850308003627
3.6	1.352912007268803e-5	0.4190843593241867
3.8	0.0004549281975122487	0.41906019846477965
4.0	0.007840499706229123	0.41887920206058615
4.2	0.02779446265392421	0.41806385067759727
4.4	0.07498813296865502	0.4159287824157169
4.6	0.15265533430169453	0.4127251156705498
4.8	0.24193619341250133	0.40890376270703743
5.0	0.3372998652889752	0.4049606730615301
5.2	0.4284601117072646	0.4012061527212909
5.4	0.5085351661972467	0.39785153689437364
5.6	0.5595013888885315	0.3959367407655333
5.8	0.5995420461847777	0.39446989789248066
6.0	0.8058652752915825	0.3881189664295572
6.2	0.9008127098362111	0.38520738138523974
6.4	0.9910805706769411	0.38255426804980136
6.6	0.9997046318085142	0.3822948186762567
6.8	0.9999910811590865	0.38228621254562156
7.0	0.9999997314920471	0.3822859524202561
7.2	0.9999999919171075	0.38228594374234715
7.4	0.9999999997566817	0.38228594329895454
7.6	0.9999999999926747	0.3822859446511568
7.8	0.9999999999997794	0.382285944895096
8.0	0.9999999999999929	0.38228594592655585
8.2	0.9999999999999999	0.38228594409324806
8.4	1.0000000000000002	0.38228594432396934
8.6	0.9999999999999999	0.38228594411040506
8.8	0.9999999999999999	0.38228594364471297
9.0	0.9999999999999996	0.38228594402975746
9.2	1.0000000000000002	0.3822859449169623
9.4	1.0	0.3822859440339013
9.6	1.0000000000000004	0.38228594447829983
9.8	0.9999999999999998	0.3822859455951724
10.0	0.9999999999999998	0.382285944559093
10.2	1.0	0.38228594465258453
10.4	0.9999999999999998	0.38228594291907886
10.6	1.0	0.38228594387478826
10.8	1.0000000000000002	0.3822859442565151
11.0	1.0	0.38228594364443
11.2	0.9999999999999999	0.3822859421775673
11.4	1.0	0.38228594284777473
11.6	1.0000000000000007	0.3822859432213173
11.8	1.0000000000000004	0.38228594259251136
12.0	0.9999999999999997	0.382285942692922
12.5	0.9999999999999999	0.38228594331736176
13.0	1.0	0.3822859430856818
13.5	1.0	0.38228594328095433
14.0	0.9999999999999996	0.3822859431748644
14.5	1.0000000000000002	0.38228594386977466
15.0	1.0000000000000002	0.38228594283395756
15.5	0.9999999999999994	0.3822859421569941
16.0	0.9999999999999997	0.38228594212453154
17.0	1.0	0.3822859430269221
18.0	0.9999999999999998	0.38228594198594024
19.0	1.0000000000000007	0.38228594284295403
20.0	1.0000000000000007	0.38228594235792057
21.0	0.9999999999999994	0.3822859419087577
22.0	1.0000000000000002	0.3822859427802416
23.0	1.0000000000000004	0.38228594273027994
24.0	0.9999999999999998	0.38228594351614065
25.0	1.0000000000000004	0.38228594321297305
26.0	0.9999999999999994	0.38228594185098363
27.0	1.0000000000000002	0.3822859420705818
28.0	0.9999999999999999	0.38228594203214794
29.0	1.0	0.38228594229521146
30.0	0.9999999999999996	0.3822859417476274
