u	r	minc
0.0	2.5015563811223584e-33	0.4182948524896817
0.2	8.310016526583823e-32	0.4182948524896817
0.4	2.7605364081777384e-30	0.4182948524896817
0.6	9.170332256873025e-29	0.4182948524896817
0.8	3.04632800539483e-27	0.4182948524896817
1.0	1.0119714375122421e-25	0.4182948524896817
1.2	3.36170690919136e-24	0.4182948524896817
1.4	1.116735433393535e-22	0.4182948556255293
1.6	3.70972639417333e-21	0.41829485618653045
1.8	1.2323483388428956e-19	0.4182948559773833
2.0	4.093785387755786e-18	0.4182948560366495
2.2	1.3599303411748248e-16	0.4182948560366493
2.4	4.517604998008585e-15	0.41829485603664907
2.6	1.5007210150334246e-13	0.41829485686063816
2.8	4.985301373316139e-12	0.4182948548515031
3.0	1.6560887695760617e-10	0.41829485327211136
3.2	5.501427624661828e-9	0.41829485795985555
3.4	1.8275449412435141e-7	0.41829483374055504
3.6	6.0713186703412e-6	0.4182942804170648
3.8	0.00020202266935199435	0.4182745517088047
4.0	0.0063690976800933555	0.4181110296538859
4.2	0.026368106946000388	0.4179235507125747
4.4	0.08727425017413785	0.4161818830629291
4.6	0.14437413788975273	0.41255708289039
4.8	0.2380258037424398	0.4088343988448168
5.0	0.3538744601392111	0.4051090893128615
5.2	0.4084023947669799	0.4009872756272342
5.4	0.5092202841659361	0.3977811391634554
5.6	0.5661606893899872	0.396237013144205
5.8	0.5974426384223991	0.39460367799314916
6.0	0.8133531793244043	0.3880660466653538
6.2	0.9061347559978534	0.3850837663407573
6.4	0.9921610812208947	0.3824911407517397
6.6	0.9997455448203224	0.3822577250618281
6.8	0.9999923218848101	0.38225012878945414
7.0	0.9999997688498243	0.3822498989204656
7.2	0.999999993041693	0.3822498962511809
7.4	0.9999999997905342	0.3822498966949475
7.6	0.9999999999936944	0.3822498958287544
7.8	0.9999999999998102	0.3822498911174286
8.0	0.9999999999999939	0.3822498946184134
8.2	1.0000000000000002	0.3822498975728498
8.4	0.9999999999999998	0.3822498966225199
8.6	0.9999999999999993	0.3822498968098731
8.8	1.0000000000000004	0.38224989256936115
9.0	1.0000000000000004	0.38224989329902626
9.2	0.9999999999999997	0.3822498960189402
9.4	0.9999999999999998	0.3822498993118556
9.6	0.9999999999999993	0.38224989569875145
9.8	1.0000000000000004	0.3822498954762663
10.0	0.9999999999999999	0.3822498952903014
10.2	0.9999999999999994	0.3822498950497005
10.4	1.0000000000000004	0.3822498902503453
10.6	1.0000000000000004	0.3822498931089261
10.8	0.9999999999999998	0.3822498919808984
11.0	1.0	0.38224989185509983
11.2	0.9999999999999994	0.3822498909091436
11.4	0.9999999999999997	0.3822498910595796
11.6	0.9999999999999997	0.3822498930993948
11.8	0.9999999999999999	0.3822498905290544
12.0	1.0000000000000004	0.3822498938916561
12.5	0.9999999999999998	0.38224989125818964
13.0	1.0000000000000002	0.3822498924932303
13.5	0.9999999999999994	0.38224989310661245
14.0	0.9999999999999999	0.3822498946248362
14.5	0.9999999999999998	0.38224989087691263
15.0	1.0000000000000002	0.3822498932658564
15.5	1.0000000000000007	0.38224989399214543
16.0	0.9999999999999999	0.38224989095608836
17.0	0.9999999999999997	0.3822498916081957
18.0	0.9999999999999998	0.3822498921933893
19.0	1.0000000000000007	0.38224989200960335
20.0	0.9999999999999998	0.3822498912620064
21.0	0.9999999999999997	0.38224989150150274
22.0	1.0000000000000002	0.3822498920691601
23.0	1.0	0.3822498916196987
24.0	1.0	0.38224989396737863
25.0	0.9999999999999998	0.38224989152177147
26.0	1.0	0.38224989128814735
27.0	0.9999999999999999	0.3822498904261055
28.0	0.9999999999999996	0.38224989078355504
29.0	1.0000000000000007	0.38224989064671433
30.0	0.9999999999999998	0.38224989208744564
