u	r	minc
0.0	1.0594041424661418e-32	0.42017525594880234
0.2	3.5192754393466723e-31	0.42017525594880234
0.4	1.1690816678474803e-29	0.42017525594880234
0.6	3.8836174367468647e-28	0.42017525594880234
0.8	1.2901138397612923e-26	0.42017525594880234
1.0	4.285678871959036e-25	0.42017525594880223
1.2	1.4236761770522162e-23	0.42017525594880234
1.4	4.729368422436894e-22	0.42017525388296545
1.6	1.5710665641042046e-20	0.42017525586945803
1.8	5.218989024060729e-19	0.4201752553312141
2.0	1.7337161542147436e-17	0.4201752543259465
2.2	5.759299033953344e-16	0.4201752543587361
2.4	1.9132037394440382e-14	0.420175254377404
2.6	6.355534148086934e-13	0.4201752563810722
2.8	2.111271091248096e-11	0.4201752563365881
3.0	7.013515148082901e-10	0.4201752546373065
3.2	2.3298362634507352e-8	0.42017525386644583
3.4	7.738498039128801e-7	0.4201752129167715
3.6	2.5587735702956947e-5	0.4201738888363809
3.8	0.0008927030065469496	0.42013986176082674
4.0	0.007739088915546771	0.41984743568216004
4.2	0.027789538480537675	0.4188636829675328
4.4	0.0721563087208777	0.416595965612075
4.6	0.15876910047990161	0.41342515938698443
4.8	0.23781989915299903	0.4095937074566677
5.0	0.3355727832163064	0.4056720475005467
5.2	0.42575784262059135	0.40197485234719643
5.4	0.5012797981447045	0.39927749341133545
5.6	0.5614301967173417	0.3966476955616461
5.8	0.5987277207841333	0.3950592920733632
6.0	0.8080137117188746	0.38845553947870515
6.2	0.9034197470855059	0.38561974472965765
6.4	0.9917468297290679	0.38293061408754747
6.6	0.9997307030466318	0.3826875660291326
6.8	0.9999918725957123	0.38267962127567523
7.0	0.9999997553226172	0.38267938204523705
7.2	0.9999999926344828	0.38267937319476686
7.4	0.9999999997782764	0.3826793740964763
7.6	0.9999999999933252	0.3826793733493298
7.8	0.9999999999997985	0.3826793741019486
8.0	0.9999999999999939	0.3826793740448471
8.2	0.9999999999999993	0.3826793738164059
8.4	0.9999999999999999	0.38267937390501594
8.6	0.9999999999999998	0.3826793740417915
8.8	1.0	0.38267937420389275
9.0	1.0000000000000004	0.3826793728205886
9.2	1.0000000000000002	0.3826793743916461
9.4	0.9999999999999991	0.3826793740611488
9.6	0.9999999999999997	0.38267937463334784
9.8	1.0	0.3826793734657367
10.0	1.0000000000000002	0.38267937482188935
10.2	1.0000000000000002	0.3826793745191292
10.4	1.0	0.38267937369135074
10.6	1.0000000000000002	0.3826793735847439
10.8	0.9999999999999998	0.3826793733576136
11.0	1.0000000000000002	0.38267937291220266
11.2	1.0000000000000002	0.38267937242022265
11.4	1.0000000000000002	0.38267937261954793
11.6	1.0000000000000002	0.3826793719252664
11.8	0.9999999999999999	0.3826793723672734
12.0	0.9999999999999999	0.38267937194797585
12.5	1.0	0.3826793721863261
13.0	1.0000000000000004	0.3826793721337606
13.5	0.9999999999999997	0.3826793727041568
14.0	0.9999999999999996	0.38267937195129925
14.5	1.0000000000000004	0.38267937248466277
15.0	1.0000000000000009	0.3826793731644543
15.5	0.9999999999999998	0.38267937261425017
16.0	1.0	0.3826793718370665
17.0	0.9999999999999998	0.38267937184562295
18.0	1.0000000000000002	0.38267937251525896
19.0	0.9999999999999999	0.382679372416149
20.0	1.0	0.38267937267762814
21.0	1.0	0.38267937298426624
22.0	1.0	0.38267937285636955
23.0	0.9999999999999993	0.382679372903099
24.0	0.9999999999999999	0.38267937217727516
25.0	1.0000000000000004	0.38267937228427507
26.0	0.9999999999999994	0.38267937150553183
27.0	1.0	0.38267937137408525
28.0	1.0000000000000002	0.38267937157135856
29.0	1.0000000000000002	0.3826793717755063
30.0	0.9999999999999997	0.3826793718963497
