u	r	minc
0.0	7.357729344789647e-33	0.4189981809969994
0.2	2.4441924601294237e-31	0.4189981809969994
0.4	8.119457107224262e-30	0.4189981809969994
0.6	2.6972337404464005e-28	0.4189981809969994
0.8	8.960044685900688e-27	0.4189981809969994
1.0	2.976471766962588e-25	0.4189981809969994
1.2	9.887656245135856e-24	0.4189981809969994
1.4	3.2846203782332136e-22	0.41899818120525806
1.6	1.0911307087004882e-20	0.4189981808085056
1.8	3.624668686804838e-19	0.4189981810750376
2.0	1.2040926696108107e-17	0.41899818111365117
2.2	3.9999218436191523e-16	0.41899818111392423
2.4	1.3287494487933482e-14	0.41899818111392456
2.6	4.414025088812505e-13	0.41899818147033663
2.8	1.4663169935023763e-11	0.4189981794191485
3.0	4.871012215068902e-10	0.4189981802699025
3.2	1.618119936744696e-8	0.4189981784564609
3.4	5.37518608124792e-7	0.41899814140614555
3.6	1.7847122775211357e-5	0.4189968372196025
3.8	0.0005744538216588926	0.4189593122893861
4.0	0.007158353247706192	0.4186238970115281
4.2	0.026470069890784972	0.417871951585258
4.4	0.07428691390763349	0.41576866214244496
4.6	0.15262679468241172	0.4125620691706208
4.8	0.2419442924364894	0.4087849014254274
5.0	0.33702158727153886	0.40482717338469004
5.2	0.4279330830675455	0.4010602550567439
5.4	0.50807251169919	0.3977749312758973
5.6	0.5577831370737472	0.3957282468953011
5.8	0.598685149079805	0.394327661681483
6.0	0.8050499288438995	0.38802706208047594
6.2	0.9006905628121538	0.38533983248311116
6.4	0.9912042229841705	0.38297744506217396
6.6	0.9997095253185436	0.3827524380727527
6.8	0.9999912292542865	0.382744982014953
7.0	0.9999997359508752	0.38274475672340974
7.2	0.9999999920513309	0.38274475126508994
7.4	0.9999999997607224	0.38274474827333554
7.6	0.9999999999927973	0.38274474911846157
7.8	0.9999999999997834	0.38274474813642256
8.0	0.9999999999999933	0.38274474845991346
8.2	1.0000000000000002	0.3827447486173335
8.4	1.0000000000000002	0.3827447492641815
8.6	1.0000000000000002	0.38274474850282636
8.8	0.9999999999999997	0.38274474975970807
9.0	1.0	0.3827447486020628
9.2	0.9999999999999994	0.3827447479180123
9.4	1.0	0.3827447486876478
9.6	0.9999999999999998	0.38274474943509823
9.8	1.0000000000000002	0.38274474939094766
10.0	1.0	0.38274475067446057
10.2	1.0000000000000002	0.38274475029192295
10.4	1.0000000000000007	0.3827447492235513
10.6	1.0000000000000007	0.38274474663110347
10.8	1.0	0.3827447470914384
11.0	1.0000000000000004	0.3827447463705787
11.2	1.0000000000000002	0.38274474723574703
11.4	1.0000000000000004	0.38274474635249683
11.6	1.0000000000000007	0.3827447466987761
11.8	0.9999999999999998	0.3827447471530605
12.0	1.0	0.3827447469892177
12.5	1.0	0.3827447458588628
13.0	1.0000000000000009	0.38274474523673074
13.5	1.0	0.38274474575617295
14.0	0.9999999999999999	0.38274474660517355
14.5	1.0000000000000002	0.382744747607063
15.0	0.9999999999999997	0.3827447474234518
15.5	1.0000000000000004	0.38274474706373623
16.0	0.9999999999999999	0.38274474743562287
17.0	1.0	0.38274474830013167
18.0	0.9999999999999997	0.3827447472253213
19.0	1.0000000000000004	0.38274474608270803
20.0	1.0	0.3827447473632173
21.0	0.9999999999999997	0.3827447468212386
22.0	0.9999999999999997	0.38274474777487827
23.0	1.0000000000000004	0.38274474763965455
24.0	0.9999999999999996	0.38274474663232433
25.0	1.0000000000000007	0.3827447473245742
26.0	0.9999999999999999	0.38274474589780116
27.0	0.9999999999999999	0.3827447447020792
28.0	1.0000000000000002	0.3827447456976666
29.0	1.0000000000000004	0.38274474516526946
30.0	1.0000000000000004	0.3827447456200079
