u	r	minc
0.0	2.54741998845734e-30	0.47780106671534917
0.2	8.462372610896877e-29	0.47780106671534917
0.4	2.8111481628533922e-27	0.47780106671534917
0.6	9.338461394776705e-26	0.47780106671534917
0.8	3.1021794715101373e-24	0.4778010667153491
1.0	1.0305249512346036e-22	0.47780106671534917
1.2	3.423340541286734e-21	0.4778010667153492
1.4	1.1372128327688703e-19	0.47780106621812063
1.6	3.7777515965137566e-18	0.4778010661640872
1.8	1.2549459385596685e-16	0.477801065984741
2.0	4.168853601936703e-15	0.4778010656306132
2.2	1.3848658364042565e-13	0.4778010662559995
2.4	4.600445625425779e-12	0.47780106491757907
2.6	1.5282382831095579e-10	0.47780106629975555
2.8	5.076699742483676e-9	0.4778010675077342
3.0	1.6864339312233986e-7	0.47780105062537276
3.2	5.600623685601422e-6	0.47780048959157506
3.4	0.000184143181202145	0.47778213729645297
3.6	0.004197972807053616	0.47749721294738556
3.8	0.020745538426053735	0.476651255999746
4.0	0.0653209339962624	0.47433144764285556
4.2	0.14521452089501993	0.4704588859921273
4.4	0.23779233469323444	0.4657536506286567
4.6	0.33737780661764527	0.46091692740827916
4.8	0.4327902426072989	0.4562535656712029
5.0	0.5143023379181522	0.4522171897880692
5.2	0.5666579625025023	0.44983474275311214
5.4	0.7416791723998809	0.4432765129246554
5.6	0.835899371524327	0.4399198097793368
5.8	0.9567553565443878	0.4359002648085434
6.0	0.997825809994059	0.4346238155483971
6.2	0.9999331139472776	0.43455857829656697
6.4	0.999997985141649	0.4345565258389076
6.6	0.9999999393456332	0.43455646243874474
6.8	0.9999999981741265	0.43455646096425404
7.0	0.9999999999450359	0.4345564615670852
7.2	0.9999999999983454	0.43455646110749413
7.4	0.9999999999999508	0.4345564615020974
7.6	0.9999999999999982	0.4345564602938872
7.8	0.9999999999999994	0.43455646131889825
8.0	1.0000000000000007	0.4345564616217646
8.2	1.0	0.4345564616794045
8.4	1.0000000000000002	0.434556461216236
8.6	1.0000000000000007	0.43455646070484805
8.8	1.0	0.4345564611063483
9.0	0.9999999999999996	0.4345564608868182
9.2	0.9999999999999998	0.43455646022225064
9.4	1.0000000000000002	0.4345564598991485
9.6	1.0	0.434556460565477
9.8	0.9999999999999998	0.43455646088168637
10.0	1.0	0.43455646148626215
10.2	1.0000000000000002	0.4345564612456499
10.4	1.0000000000000002	0.43455646045771346
10.6	0.9999999999999992	0.4345564602028998
10.8	1.0	0.4345564610181625
11.0	1.0000000000000004	0.43455646085166266
11.2	1.0	0.43455646188254193
11.4	1.0	0.43455645991777275
11.6	0.9999999999999996	0.4345564604440059
11.8	1.0000000000000002	0.4345564612229767
12.0	0.9999999999999998	0.4345564622346104
12.5	1.0000000000000007	0.4345564600116037
13.0	0.9999999999999997	0.4345564602219002
13.5	0.9999999999999996	0.4345564606103218
14.0	0.9999999999999997	0.4345564609575499
14.5	1.0000000000000004	0.4345564611118726
15.0	1.0000000000000004	0.43455646078598453
15.5	0.9999999999999992	0.43455646050738844
16.0	1.0	0.43455646221348165
17.0	1.0	0.4345564608605057
18.0	1.0000000000000002	0.434556460091274
19.0	0.9999999999999998	0.4345564607839713
20.0	1.0000000000000002	0.434556461658058
21.0	0.9999999999999999	0.4345564597889502
22.0	1.0000000000000002	0.4345564598499797
23.0	1.0	0.43455646004820886
24.0	0.9999999999999999	0.4345564587968395
25.0	0.9999999999999998	0.43455645919517494
26.0	0.9999999999999999	0.4345564587218991
27.0	1.0000000000000002	0.4345564592339956
28.0	1.0000000000000002	0.43455645931793085
29.0	0.9999999999999999	0.43455645856483754
30.0	1.0000000000000004	0.43455645862882747
