u	r	minc
0.0	1.9046808271832464e-30	0.47879699175732693
0.2	6.327232626536611e-29	0.47879699175732693
0.4	2.101867784825386e-27	0.478796991757327
0.6	6.982275578674593e-26	0.47879699175732693
0.8	2.319469026954892e-24	0.478796991757327
1.0	7.705133529009254e-23	0.47879699175732704
1.2	2.5595979946187154e-21	0.47879699175732704
1.4	8.502828428938564e-20	0.4787969907848488
1.6	2.824587199022735e-18	0.4787969915152453
1.8	9.383104388305204e-17	0.4787969926327915
2.0	3.1170102795431273e-15	0.47879699183000773
2.2	1.0354516819773373e-13	0.4787969909059031
2.4	3.439702714018682e-12	0.47879699987789126
2.6	1.1426490178787419e-10	0.4787969963782191
2.8	3.7958077717950946e-9	0.47879699372438517
3.0	1.2609279269015025e-7	0.4787969861506483
3.2	4.186886750168555e-6	0.4787968032258117
3.4	0.00013709505776261766	0.47879061872488354
3.6	0.0035212301205829514	0.4786728187292151
3.8	0.02159917666055785	0.47801110170603256
4.0	0.06648239083169442	0.47565020823077603
4.2	0.15004764911780225	0.4718984619683254
4.4	0.24192074772634778	0.46712888639929184
4.6	0.32901929291557547	0.46228309443714327
4.8	0.43028738983042614	0.4576644424651692
5.0	0.5134235789992248	0.45400664676722047
5.2	0.5652233367582187	0.4515386500342123
5.4	0.7304593827486837	0.44379327020761866
5.6	0.8354958202745482	0.43985237165155183
5.8	0.9541091287867667	0.43658456504234466
6.0	0.9979570162903634	0.4353564640125792
6.2	0.9999375013318051	0.4353019973822777
6.4	0.9999981178222017	0.43529942061217
6.6	0.9999999433401132	0.4352993686034285
6.8	0.9999999982943717	0.43529936744938336
7.0	0.9999999999486557	0.43529936874896064
7.2	0.9999999999984542	0.4352993692051467
7.4	0.9999999999999545	0.4352993669626201
7.6	0.9999999999999984	0.4352993666272133
7.8	1.0000000000000002	0.43529936754851306
8.0	1.0000000000000002	0.43529936859235174
8.2	1.0	0.4352993672972678
8.4	1.0	0.43529936830800897
8.6	1.0	0.43529936946790504
8.8	1.0000000000000007	0.43529936840417444
9.0	1.0000000000000002	0.4352993684920045
9.2	0.9999999999999998	0.4352993671924523
9.4	1.0	0.4352993667271121
9.6	0.9999999999999996	0.4352993681516966
9.8	0.9999999999999996	0.4352993668951274
10.0	0.9999999999999998	0.4352993685426126
10.2	0.9999999999999998	0.4352993675789814
10.4	0.9999999999999999	0.43529936882299985
10.6	1.0	0.43529936833187194
10.8	0.9999999999999992	0.43529936768673205
11.0	1.0	0.435299368652708
11.2	1.0000000000000002	0.43529936761120525
11.4	0.9999999999999998	0.43529936705025546
11.6	1.0000000000000002	0.43529936767924293
11.8	1.0000000000000002	0.43529936828860827
12.0	1.0000000000000007	0.4352993681500016
12.5	0.9999999999999997	0.4352993684505703
13.0	0.9999999999999997	0.4352993680537402
13.5	0.9999999999999998	0.43529936800758917
14.0	0.9999999999999997	0.43529936789679685
14.5	1.0000000000000004	0.4352993683435123
15.0	0.9999999999999998	0.43529936770557187
15.5	1.0	0.4352993686382915
16.0	1.0000000000000007	0.4352993674350101
17.0	0.9999999999999997	0.43529936674392966
18.0	1.0000000000000002	0.4352993669817092
19.0	1.0	0.4352993670338065
20.0	1.0000000000000004	0.4352993685224367
21.0	0.9999999999999996	0.43529936707554456
22.0	1.0000000000000004	0.43529936567764366
23.0	0.9999999999999999	0.43529936603319097
24.0	1.0000000000000002	0.43529936625148163
25.0	0.9999999999999994	0.43529936679862163
26.0	0.9999999999999999	0.4352993664327195
27.0	0.9999999999999997	0.4352993662687094
28.0	1.0000000000000002	0.4352993655292686
29.0	1.0000000000000004	0.43529936573937417
30.0	1.0000000000000002	0.4352993658639473
