u	r	minc
0.0	2.8353425731712544e-29	0.41988709347374054
0.2	9.418833738614899e-28	0.41988709347374054
0.4	3.128878670082882e-26	0.41988709347374054
0.6	1.0393942608797166e-24	0.4198870934737405
0.8	3.4528038427284355e-23	0.4198870934737406
1.0	1.147000212054058e-21	0.41988709347374054
1.2	3.8102703096055463e-20	0.4198870934237647
1.4	1.2657481520739878e-18	0.4198870935378878
1.6	4.204736726248914e-17	0.419887094327924
1.8	1.3967877828458403e-15	0.4198870941071288
2.0	4.640041701519268e-14	0.4198870941131753
2.2	1.5413973462463464e-12	0.41988709399459095
2.4	5.1204132031423863e-11	0.4198870930853488
2.6	1.700882507084722e-9	0.41988709402959534
2.8	5.640960402225554e-8	0.41988709069844593
3.0	1.7828509421452567e-6	0.4198869894919393
3.2	3.3848704178424554e-5	0.41988515802934706
3.4	0.0002906240685159199	0.41987111599488924
3.6	0.0016119297158710961	0.4197985401039888
3.8	0.008942108579014257	0.41962576481928165
4.0	0.024841626199275425	0.41897222429005093
4.2	0.059845905614015205	0.4177325590719921
4.4	0.0989812263454973	0.4157905862334885
4.6	0.145766412676255	0.41356422345081556
4.8	0.20951420957642178	0.41121086921281147
5.0	0.2627015392442687	0.40847272378842614
5.2	0.41297966248236806	0.4021682078419209
5.4	0.5326050567359039	0.3978687411027564
5.6	0.6461563841027103	0.39359694711361715
5.8	0.7447931182096635	0.3900737409410419
6.0	0.7735261230741368	0.3888309794020243
6.2	0.8554182378331391	0.3861552153716989
6.4	0.9251697413484236	0.38450847916930553
6.6	0.9901742972025727	0.38291010770708156
6.8	0.9996631374836974	0.3826786071127916
7.0	0.9999898159188981	0.3826705962723433
7.2	0.9999996933899119	0.38267035276062844
7.4	0.9999999907701093	0.38267034597634586
7.6	0.9999999997221533	0.38267034664482674
7.8	0.9999999999916361	0.3826703458679938
8.0	0.9999999999997475	0.3826703464145959
8.2	0.9999999999999926	0.3826703464985495
8.4	0.9999999999999994	0.3826703447558693
8.6	0.9999999999999998	0.3826703452706604
8.8	1.0000000000000002	0.382670346251782
9.0	1.0000000000000007	0.3826703462457389
9.2	1.0000000000000004	0.3826703452460134
9.4	0.9999999999999999	0.3826703455675366
9.6	1.0000000000000004	0.3826703459693921
9.8	1.0000000000000004	0.38267034570327113
10.0	1.0000000000000004	0.3826703454765688
10.2	1.0000000000000002	0.3826703452476984
10.4	1.0000000000000002	0.38267034518088083
10.6	1.0	0.38267034516272735
10.8	1.0000000000000002	0.3826703448477089
11.0	1.0	0.3826703447650971
11.2	1.0000000000000002	0.382670344356313
11.4	0.9999999999999999	0.38267034503688857
11.6	0.9999999999999999	0.38267034508333214
11.8	1.0	0.3826703449927346
12.0	1.0	0.38267034447448317
12.5	1.0	0.38267034492435437
13.0	0.9999999999999997	0.3826703446432824
13.5	1.0	0.38267034477441686
14.0	1.0000000000000009	0.38267034425035695
14.5	0.9999999999999993	0.3826703448627716
15.0	1.0	0.3826703446741708
15.5	0.9999999999999999	0.38267034531106714
16.0	0.9999999999999996	0.382670344801114
17.0	1.0000000000000002	0.3826703445677857
18.0	1.0000000000000004	0.3826703452441504
19.0	1.0	0.382670344481665
20.0	0.9999999999999999	0.3826703449646253
21.0	1.0000000000000002	0.3826703442153476
22.0	0.9999999999999997	0.38267034486441576
23.0	0.9999999999999999	0.38267034516824655
24.0	0.9999999999999997	0.3826703443795324
25.0	0.9999999999999991	0.3826703441128164
26.0	1.0000000000000007	0.38267034387161747
27.0	1.0	0.3826703437631472
28.0	1.0000000000000002	0.3826703444546198
29.0	0.9999999999999997	0.382670343994516
30.0	1.0000000000000004	0.382670344250724
