u	r	minc
0.0	2.5380457416354295e-27	0.47839185161397846
0.2	8.431231939193921e-26	0.47839185161397846
0.4	2.8008034231345892e-24	0.47839185161397846
0.6	9.304096805332939e-23	0.4783918516139787
0.8	3.0907637661374612e-21	0.47839185161397846
1.0	1.0267327240825206e-19	0.47839185161397857
1.2	3.4107422119943495e-18	0.47839185262579115
1.4	1.1330273753699922e-16	0.4783918518838229
1.6	3.7638416031181516e-15	0.47839185208641577
1.8	1.2503283291098298e-13	0.47839185251046756
2.0	4.153507656310048e-12	0.4783918522099594
2.2	1.3797678549034163e-10	0.47839185176924376
2.4	4.58311135849014e-9	0.4783918513667611
2.6	1.518245552445702e-7	0.47839184259179035
2.8	4.682073569785181e-6	0.47839157271621763
3.0	8.90318406316406e-5	0.4783974890683905
3.2	0.0007666043988824996	0.4783519068038807
3.4	0.005388509042375547	0.4781727237957096
3.6	0.019694172364148804	0.47740708789585157
3.8	0.04672954173425139	0.4760428577138129
4.0	0.08892685930307936	0.47391763036045853
4.2	0.14088959384714939	0.4711045483230031
4.4	0.20220242127003962	0.4679581556950509
4.6	0.26375494521818904	0.4646504685806384
4.8	0.42381886736014046	0.45698545028209736
5.0	0.5436817404501658	0.45179751484994757
5.2	0.6616945617246073	0.4462209278412523
5.4	0.7528366663398361	0.44225631669785553
5.6	0.7794160528666767	0.4409254284583652
5.8	0.897753329075546	0.4363936262222981
6.0	0.9643810207964444	0.43459353504147563
6.2	0.9981804349906674	0.43370465041772577
6.4	0.9999439790834852	0.433658271754074
6.6	0.999998312449764	0.4336568432865496
6.8	0.9999999491987867	0.43365679964176734
7.0	0.9999999984707346	0.433656798346285
7.2	0.9999999999539645	0.43365679893090975
7.4	0.9999999999986147	0.43365679848655014
7.6	0.9999999999999575	0.43365679842747445
7.8	0.9999999999999986	0.43365679865632806
8.0	0.9999999999999997	0.4336567980819016
8.2	0.9999999999999993	0.43365679797749657
8.4	1.0000000000000004	0.4336567980796108
8.6	0.9999999999999991	0.43365679818565056
8.8	0.9999999999999998	0.4336567983681216
9.0	1.0000000000000007	0.4336567988358169
9.2	0.9999999999999999	0.4336567986225551
9.4	1.0	0.4336567982146772
9.6	1.0	0.43365679834694887
9.8	1.0000000000000004	0.4336567984242741
10.0	0.9999999999999993	0.433656798209876
10.2	0.9999999999999998	0.43365679820803266
10.4	1.0	0.43365679863839557
10.6	1.0000000000000002	0.43365679805864216
10.8	1.0	0.43365679786705774
11.0	1.0000000000000009	0.43365679811552094
11.2	1.0	0.4336567981427942
11.4	0.9999999999999999	0.4336567984693846
11.6	0.9999999999999999	0.4336567980021672
11.8	0.9999999999999998	0.43365679840739735
12.0	0.9999999999999994	0.4336567983587777
12.5	1.0000000000000004	0.43365679843175964
13.0	1.0000000000000007	0.43365679847520117
13.5	0.9999999999999996	0.43365679785181627
14.0	1.0000000000000002	0.43365679843869925
14.5	1.0000000000000004	0.4336567986621768
15.0	1.000000000000001	0.4336567980286244
15.5	1.0	0.4336567987141552
16.0	1.0000000000000004	0.43365679834458415
17.0	0.9999999999999997	0.4336567985967761
18.0	1.0	0.4336567985971253
19.0	1.0000000000000002	0.43365679763080106
20.0	0.9999999999999998	0.4336567980433088
21.0	0.9999999999999999	0.43365679760435033
22.0	1.0000000000000002	0.43365679753374764
23.0	1.0000000000000007	0.4336567975389348
24.0	1.0	0.43365679720745015
25.0	1.0000000000000002	0.4336567974768465
26.0	0.9999999999999997	0.43365679723720296
27.0	1.0	0.43365679702391957
28.0	1.0	0.43365679644090066
29.0	1.0000000000000004	0.43365679667742574
30.0	1.0000000000000004	0.4336567964279032
