u	r	minc
0.0	5.652938386943562e-26	0.41990584156274546
0.2	1.8778713833415894e-24	0.41990584156274546
0.4	6.23817330207655e-23	0.41990584156274546
0.6	2.0722828246899324e-21	0.41990584156274546
0.8	6.883996159785281e-20	0.41990584156274546
1.0	2.2868211805020696e-18	0.4199058415627472
1.2	7.596681057127911e-17	0.4199058419334045
1.4	2.5235693986789923e-15	0.4199058414062058
1.6	8.383130510099659e-14	0.41990584188089014
1.8	2.784675406107975e-12	0.4199058418635485
2.0	9.234095512117345e-11	0.41990584189629565
2.2	2.9234730642458346e-9	0.4199058415980522
2.4	6.462646941396032e-8	0.4199058381875755
2.6	9.287550419141388e-7	0.4199057914572806
2.8	9.148302310396037e-6	0.41990538048849163
3.0	6.251453754094172e-5	0.4199024080220747
3.2	0.0003283157792443322	0.4198905472704811
3.4	0.0014095341529818616	0.4198429664659174
3.6	0.004912426810536047	0.41968649568267613
3.8	0.012502482258582052	0.4193569673376642
4.0	0.027904812482789768	0.4187114748667454
4.2	0.05275923507937043	0.41765594694892993
4.4	0.0907353743392553	0.41594513159203134
4.6	0.14335345625673318	0.4136557613715543
4.8	0.21067909587969394	0.4110032524428198
5.0	0.2766454387060871	0.40794431003715487
5.2	0.4066409848357426	0.4028310510820803
5.4	0.5155251871776657	0.3986119533581167
5.6	0.6192246763254493	0.39456996808844835
5.8	0.7021867008026922	0.3913899656813011
6.0	0.8277581878399233	0.3867809260278745
6.2	0.8901047010354788	0.38534475080653885
6.4	0.937600992900222	0.38419894001039345
6.6	0.9451290780470764	0.38402172223965453
6.8	0.9786073145490535	0.3833992249452526
7.0	0.9974583526400597	0.3830592652251293
7.2	0.9999144732951591	0.38301516178406547
7.4	0.9999974161034636	0.38301366744425785
7.6	0.9999999222087503	0.38301362204922945
7.8	0.99999999765825	0.3830136205118702
8.0	0.9999999999295037	0.3830136195817147
8.2	0.9999999999978769	0.3830136200808779
8.4	0.9999999999999366	0.3830136203788057
8.6	0.9999999999999992	0.3830136200756436
8.8	0.9999999999999983	0.38301361977262893
9.0	1.0000000000000007	0.3830136197402861
9.2	1.0000000000000009	0.38301362028227764
9.4	0.9999999999999998	0.3830136200195379
9.6	1.0000000000000007	0.3830136202843477
9.8	1.0000000000000018	0.38301362003951883
10.0	0.9999999999999999	0.3830136201186932
10.2	1.0	0.38301362007874507
10.4	0.9999999999999999	0.3830136198356782
10.6	1.0	0.3830136200324924
10.8	1.000000000000001	0.3830136192621213
11.0	1.0000000000000002	0.38301361949663076
11.2	1.0000000000000013	0.383013619265263
11.4	1.0000000000000002	0.383013619405368
11.6	0.9999999999999999	0.38301361940864986
11.8	0.9999999999999984	0.3830136184963645
12.0	1.0000000000000007	0.38301361934291833
12.5	1.0000000000000004	0.3830136195186071
13.0	0.9999999999999992	0.38301361879077045
13.5	0.9999999999999997	0.38301361897029573
14.0	1.0000000000000009	0.38301361864136696
14.5	1.0000000000000002	0.38301361864870337
15.0	1.0000000000000007	0.38301361911231807
15.5	1.000000000000002	0.3830136184019801
16.0	0.999999999999999	0.383013618457596
17.0	0.9999999999999996	0.38301361888283103
18.0	1.0000000000000004	0.38301361888278573
19.0	1.0000000000000002	0.3830136186815547
20.0	0.9999999999999993	0.38301361891957164
21.0	0.999999999999999	0.38301361913133447
22.0	1.0	0.383013619157506
23.0	0.9999999999999997	0.3830136185305592
24.0	0.9999999999999993	0.38301361841401627
25.0	1.0000000000000002	0.3830136183237776
26.0	1.0000000000000002	0.38301361832012754
27.0	1.0	0.3830136180563202
28.0	1.0	0.38301361812501067
29.0	0.9999999999999984	0.3830136179125956
30.0	0.9999999999999997	0.38301361767161907
