u	r	minc
0.0	7.050197279184544e-31	0.4782063547801322
0.2	2.342032198345926e-29	0.4782063547801322
0.4	7.780086997405142e-28	0.4782063547801322
0.6	2.584497076083855e-26	0.4782063547801323
0.8	8.585540416852359e-25	0.4782063547801323
1.0	2.852063750872291e-23	0.4782063547801323
1.2	9.47437852739311e-22	0.47820635585679144
1.4	3.147330924712444e-20	0.4782063553876838
1.6	1.0455237717313664e-18	0.478206354988533
1.8	3.4731660478573884e-17	0.4782063546681085
2.0	1.1537536887933933e-15	0.47820635685251217
2.2	3.83273436950463e-14	0.47820635528535904
2.4	1.2732069837462682e-12	0.47820635614715157
2.6	4.229505235987774e-11	0.4782063579413779
2.8	1.4050161484287307e-9	0.47820635793235816
3.0	4.667455931958928e-8	0.478206351199116
3.2	1.5509304820482488e-6	0.4782061881377413
3.4	5.199819139229789e-5	0.4782007254426701
3.6	0.0017944087229974353	0.47806132355338615
3.8	0.015746599938191306	0.4774942120005781
4.0	0.06563771023630663	0.4757362982242555
4.2	0.14322883008242956	0.4717402632116906
4.4	0.2357286461108036	0.4672290200867637
4.6	0.34132495761290227	0.4622667727636333
4.8	0.4235020354257948	0.45778279570508035
5.0	0.5165158137323581	0.4548697685070703
5.2	0.5702746119370962	0.45204555568865484
5.4	0.7392533754384528	0.4441431351888667
5.6	0.837706113572212	0.44028741910438507
5.8	0.9553161626888979	0.43709475544406434
6.0	0.9979948359109461	0.43590527916501115
6.2	0.9999386216554835	0.43585280957066586
6.4	0.9999981513947931	0.4358512113953215
6.6	0.9999999443507547	0.4358511643902209
6.8	0.9999999983247951	0.43585116207572605
7.0	0.9999999999495711	0.43585116184198297
7.2	0.9999999999984817	0.43585115864151097
7.4	0.9999999999999536	0.43585115928688994
7.6	0.9999999999999987	0.4358511598661561
7.8	0.9999999999999999	0.4358511604500835
8.0	0.9999999999999999	0.4358511614340927
8.2	0.9999999999999997	0.43585116186883166
8.4	1.0000000000000004	0.4358511607212615
8.6	1.0000000000000002	0.4358511600416
8.8	0.9999999999999998	0.435851160749339
9.0	0.9999999999999999	0.43585115893777865
9.2	1.0	0.43585116002415375
9.4	1.0000000000000004	0.43585116171533117
9.6	0.9999999999999997	0.43585115978801625
9.8	1.0000000000000002	0.43585116086457076
10.0	1.0000000000000002	0.4358511589495527
10.2	0.9999999999999998	0.4358511602066
10.4	1.0000000000000002	0.4358511584815266
10.6	0.9999999999999996	0.43585116098056675
10.8	0.9999999999999997	0.4358511614576389
11.0	1.0000000000000002	0.4358511589856929
11.2	0.9999999999999999	0.43585115943046804
11.4	1.0000000000000004	0.4358511574642241
11.6	0.9999999999999998	0.43585115962225174
11.8	1.0000000000000002	0.4358511601176751
12.0	1.0	0.4358511619548564
12.5	0.9999999999999999	0.4358511596120599
13.0	1.0000000000000007	0.4358511596900813
13.5	1.0000000000000004	0.4358511603637375
14.0	1.0000000000000002	0.4358511569279711
14.5	0.9999999999999996	0.4358511587623306
15.0	1.0000000000000002	0.4358511604059055
15.5	0.9999999999999994	0.4358511610381663
16.0	1.0000000000000002	0.4358511618574694
17.0	1.0000000000000002	0.43585116059209533
18.0	1.0	0.4358511606126547
19.0	0.9999999999999999	0.435851161265709
20.0	1.0000000000000002	0.43585115929500035
21.0	1.0000000000000002	0.43585115948153774
22.0	0.9999999999999999	0.43585115880678565
23.0	0.9999999999999992	0.4358511579956414
24.0	0.9999999999999999	0.43585115807992675
25.0	1.0000000000000002	0.4358511592127594
26.0	0.9999999999999998	0.4358511587912446
27.0	0.9999999999999997	0.4358511574703436
28.0	1.0000000000000004	0.43585115779469585
29.0	1.0000000000000002	0.43585115717952694
30.0	1.0	0.43585115665222024
