u	r	minc
0.0	4.6612644311803607e-23	0.477401092607052
0.2	1.5484433910897214e-21	0.477401092607052
0.4	5.1438337580777185e-20	0.4774010926070522
0.6	1.7087499425024318e-18	0.47740109260705205
0.8	5.676362613757076e-17	0.4774010926069354
1.0	1.885652977586379e-15	0.4774010924687578
1.2	6.264015151833295e-14	0.47740109244984613
1.4	2.0807754976615125e-12	0.47740109240202
1.6	6.902222041453598e-11	0.4774010922998838
1.8	2.2086462788092915e-9	0.4774010924100335
2.0	5.520660177319273e-8	0.47740108989015795
2.2	8.26606761152488e-7	0.47740104718893944
2.4	7.805899204041253e-6	0.47740064020631834
2.6	5.587554539489441e-5	0.4773981853819759
2.8	0.0002834942772278699	0.4773873115921115
3.0	0.0010702312513603124	0.47734387309262294
3.2	0.0033535653630897017	0.4772208610046976
3.4	0.009071752608757285	0.4769264746894837
3.6	0.0219961061861612	0.4763222883836776
3.8	0.04409230302514174	0.4751150626526343
4.0	0.0814468405573575	0.47322824825536347
4.2	0.1345759814655615	0.47045162040247823
4.4	0.20859521767468378	0.4670111330934557
4.6	0.28320509059548304	0.46307358214322
4.8	0.40567644635496997	0.45715170065585625
5.0	0.5191940953067217	0.452167527821732
5.2	0.6244216922176601	0.44722013340512534
5.4	0.7703041497119965	0.4413114950124195
5.6	0.8508155952843622	0.4385156741506888
5.8	0.8983460834953546	0.436348065210037
6.0	0.9496201605949973	0.43465557261347143
6.2	0.9797073139198897	0.43371855142834903
6.4	0.9863967935542143	0.4335277180932344
6.6	0.9958429091454369	0.43337425606075786
6.8	0.999709905453334	0.4332919117215708
7.0	0.9999908667641488	0.43328597127341695
7.2	0.9999997246809222	0.43328578373878324
7.4	0.9999999917117469	0.43328577784369016
7.6	0.9999999997504985	0.43328577789352996
7.8	0.9999999999924899	0.43328577775781274
8.0	0.9999999999997745	0.43328577809256114
8.2	0.9999999999999916	0.43328577745729235
8.4	1.0000000000000009	0.43328577709104615
8.6	1.0000000000000007	0.43328577707248417
8.8	1.0000000000000009	0.43328577724253353
9.0	0.9999999999999989	0.43328577748690944
9.2	1.0000000000000004	0.4332857775221444
9.4	1.0000000000000002	0.4332857773349676
9.6	1.0000000000000004	0.43328577710896826
9.8	1.0000000000000016	0.4332857777050476
10.0	1.0000000000000009	0.4332857771448535
10.2	0.9999999999999994	0.4332857772835438
10.4	0.9999999999999998	0.4332857776379933
10.6	1.0000000000000004	0.43328577729005713
10.8	1.0000000000000002	0.4332857773515757
11.0	0.9999999999999986	0.43328577784691813
11.2	0.9999999999999991	0.4332857772190696
11.4	0.9999999999999993	0.4332857773597261
11.6	0.9999999999999988	0.43328577761918613
11.8	0.9999999999999981	0.43328577737069346
12.0	1.0000000000000009	0.43328577721605116
12.5	0.9999999999999997	0.4332857770148139
13.0	0.9999999999999997	0.4332857772764894
13.5	1.0000000000000013	0.43328577753094555
14.0	0.9999999999999999	0.4332857773959454
14.5	0.9999999999999998	0.4332857774226901
15.0	1.0000000000000004	0.43328577732919427
15.5	1.0000000000000004	0.43328577763117543
16.0	1.0000000000000027	0.43328577740180113
17.0	1.0000000000000002	0.43328577705339855
18.0	0.9999999999999997	0.43328577746323793
19.0	1.0000000000000007	0.4332857773242747
20.0	1.0000000000000013	0.43328577683033265
21.0	1.0	0.4332857773432317
22.0	0.9999999999999989	0.4332857766805887
23.0	0.9999999999999998	0.43328577647085253
24.0	1.0000000000000002	0.43328577636337623
25.0	1.000000000000001	0.4332857766540752
26.0	0.999999999999999	0.4332857761978264
27.0	1.0000000000000002	0.4332857760823451
28.0	0.9999999999999989	0.43328577620964814
29.0	0.9999999999999997	0.4332857758603053
30.0	1.0000000000000009	0.43328577577838867
