u	r	minc
0.0	3.92714805170778e-26	0.41992475810737306
0.2	1.304574442466125e-24	0.4199247581073732
0.4	4.333716105245548e-23	0.41992475810737306
0.6	1.4396338506676163e-21	0.41992475810737306
0.8	4.7823751571331925e-20	0.41992475810737306
1.0	1.588675673691704e-18	0.41992475742695234
1.2	5.2774825791891005e-17	0.41992475760976633
1.4	1.7531467538234434e-15	0.4199247578162438
1.6	5.823836400570597e-14	0.41992475769915477
1.8	1.934616522698993e-12	0.41992475754251335
2.0	6.423873886405215e-11	0.41992475828659415
2.2	2.1171719295315153e-9	0.4199247575983295
2.4	6.524044457101668e-8	0.4199247551055016
2.6	1.2760371357283192e-6	0.4199247005372123
2.8	1.0354210548125243e-5	0.4199242505176413
3.0	5.645831391618275e-5	0.41992170792496164
3.2	0.00030890893852941867	0.41990900098557754
3.4	0.0012195688950771462	0.4198590726154379
3.6	0.004103365600101229	0.4197512722844627
3.8	0.012534537436451243	0.4194504596085792
4.0	0.028222897375403053	0.4187864252046231
4.2	0.04957660148627786	0.4177285712317175
4.4	0.08841781213456504	0.4159880251363462
4.6	0.14276215028976427	0.41370849639116564
4.8	0.20998473057700076	0.41095708922600516
5.0	0.2802509846761779	0.4080309565861771
5.2	0.4018462306441324	0.4028461572805672
5.4	0.5139435574343052	0.3986922558477463
5.6	0.6189007384507007	0.39450308532965156
5.8	0.7015637333641945	0.3914119837552992
6.0	0.8261871457412564	0.38671147670182443
6.2	0.8900345982979418	0.38513422464374353
6.4	0.9375839444298485	0.38412801629123156
6.6	0.9450552334578644	0.3839576665348065
6.8	0.9786022105285515	0.3833186662883452
7.0	0.9974488657370695	0.3829714233277455
7.2	0.9999142460954535	0.3829292816356615
7.4	0.9999974092741721	0.3829278657424518
7.6	0.9999999220031772	0.38292782366309214
7.8	0.9999999976520613	0.3829278217521931
8.0	0.9999999999293204	0.38292782166010897
8.2	0.9999999999978724	0.3829278206442808
8.4	0.9999999999999365	0.38292782158916666
8.6	0.9999999999999977	0.38292782123849056
8.8	0.9999999999999999	0.382927820988054
9.0	0.9999999999999993	0.3829278216092381
9.2	0.9999999999999994	0.38292782077965415
9.4	1.0000000000000007	0.38292782062325337
9.6	1.0000000000000002	0.3829278209406023
9.8	1.0	0.38292782169907696
10.0	0.9999999999999997	0.382927821156992
10.2	0.9999999999999999	0.3829278212138199
10.4	0.9999999999999999	0.38292782118902585
10.6	1.0000000000000004	0.382927820766377
10.8	0.9999999999999993	0.38292782083978094
11.0	1.0000000000000013	0.3829278201341074
11.2	1.0000000000000004	0.38292782080856574
11.4	1.0000000000000002	0.38292782014622856
11.6	1.0000000000000007	0.3829278202315028
11.8	1.0000000000000002	0.38292782059942015
12.0	0.9999999999999992	0.382927820265914
12.5	0.9999999999999991	0.3829278201431782
13.0	1.0000000000000002	0.38292782048168167
13.5	1.0000000000000004	0.38292782001461634
14.0	1.0000000000000002	0.3829278200737411
14.5	0.9999999999999996	0.38292782035089257
15.0	0.9999999999999988	0.38292781995195513
15.5	0.9999999999999996	0.38292781993543035
16.0	1.0000000000000002	0.3829278205669647
17.0	0.9999999999999991	0.3829278199476388
18.0	1.0000000000000002	0.38292782038075435
19.0	1.0000000000000007	0.3829278204110962
20.0	1.0000000000000004	0.3829278198957145
21.0	1.0000000000000004	0.38292781994767067
22.0	1.0	0.3829278202359148
23.0	0.9999999999999998	0.38292782012233223
24.0	0.9999999999999996	0.38292781996121955
25.0	1.0000000000000002	0.3829278198954791
26.0	1.0000000000000002	0.3829278195410132
27.0	1.0000000000000002	0.38292781949549626
28.0	0.9999999999999999	0.3829278195306857
29.0	0.9999999999999987	0.38292781934312803
30.0	0.9999999999999999	0.38292781897052613
