u	r	minc
0.0	2.5134458698790283e-24	0.4191957781704367
0.2	8.349512677380913e-23	0.41919577817043663
0.4	2.773656787276028e-21	0.4191957781704367
0.6	9.213917331208927e-20	0.41919577817043663
0.8	3.060806682766522e-18	0.4191957781704367
1.0	1.0167814537519623e-16	0.41919577780882944
1.2	3.377679671329473e-15	0.4191957775513394
1.4	1.121984700198747e-13	0.4191957774771018
1.6	3.72062842813783e-12	0.41919577747089054
1.8	1.1796452782759046e-10	0.4191957775323366
2.0	2.8909982133023475e-9	0.41919577763224447
2.2	5.327906647852215e-8	0.41919577503184435
2.4	6.791746612832782e-7	0.41919574456773356
2.6	5.473935014480612e-6	0.4191954920745996
2.8	3.3437748073311526e-5	0.4191958651985137
3.0	0.0001699733157786072	0.4191895644719752
3.2	0.0006730547909335195	0.419166461021787
3.4	0.00215479670125021	0.41911628797850375
3.6	0.005684852874108318	0.41895276276758536
3.8	0.013700342213349696	0.4186174752740084
4.0	0.028154108019685497	0.4179314544217789
4.2	0.0526959234621717	0.4168540941517843
4.4	0.08944627143902278	0.41520427649924974
4.6	0.14264652137865186	0.4129634553088235
4.8	0.21140403614273182	0.41014233277419915
5.0	0.280175407873163	0.4070301338219942
5.2	0.40173465543471015	0.4023518292326467
5.4	0.50803861136342	0.3981921411633739
5.6	0.6082340461996513	0.39427528886366464
5.8	0.7501106842335238	0.38925950327331693
6.0	0.8181021581576362	0.38698560800461984
6.2	0.8858526167783558	0.38494178783378213
6.4	0.9326783413689327	0.3837889433195533
6.6	0.9631672539843523	0.38273296580727356
6.8	0.9835640164364772	0.38221313747108926
7.0	0.987584639948443	0.38210922417307364
7.2	0.9971073359524978	0.3818945333369982
7.4	0.9998520550963497	0.38184552035002867
7.6	0.9999954443600697	0.3818429796647782
7.8	0.9999998627670459	0.38184290130382914
8.0	0.9999999958688021	0.3818428989734406
8.2	0.9999999998756383	0.38184289830498075
8.4	0.9999999999962564	0.3818428984952533
8.6	0.999999999999887	0.38184289863312315
8.8	0.9999999999999971	0.38184289823921996
9.0	0.999999999999999	0.38184289893171725
9.2	1.0	0.3818428987698115
9.4	1.0000000000000009	0.38184289838319607
9.6	1.0000000000000007	0.3818428984612116
9.8	1.000000000000001	0.381842898075952
10.0	1.0	0.38184289824879514
10.2	1.0000000000000002	0.3818428984667399
10.4	0.9999999999999996	0.3818428983657202
10.6	0.9999999999999996	0.38184289828089957
10.8	0.999999999999998	0.3818428979483632
11.0	0.9999999999999991	0.3818428985457511
11.2	1.0000000000000013	0.3818428978825155
11.4	1.0000000000000007	0.3818428976438204
11.6	1.0000000000000002	0.381842897638284
11.8	0.9999999999999982	0.3818428975531139
12.0	0.9999999999999999	0.38184289733045723
12.5	0.9999999999999999	0.38184289795572174
13.0	1.0000000000000009	0.38184289721234693
13.5	0.9999999999999998	0.38184289707914776
14.0	1.0000000000000007	0.3818428970843139
14.5	0.9999999999999994	0.3818428972788462
15.0	0.9999999999999997	0.381842897102243
15.5	1.0000000000000009	0.38184289727863124
16.0	0.9999999999999981	0.38184289699913637
17.0	1.0	0.3818428971643554
18.0	0.9999999999999986	0.3818428969093234
19.0	1.0000000000000002	0.38184289703219015
20.0	0.9999999999999999	0.3818428974689808
21.0	0.9999999999999993	0.38184289732068594
22.0	1.0000000000000024	0.38184289741338745
23.0	1.0000000000000009	0.3818428972444405
24.0	0.9999999999999988	0.3818428973596895
25.0	0.9999999999999988	0.38184289693733553
26.0	1.0	0.381842896800047
27.0	0.9999999999999989	0.3818428967314598
28.0	0.9999999999999997	0.3818428964499441
29.0	0.9999999999999993	0.38184289647451314
30.0	0.999999999999999	0.38184289653448467
