u	r	minc
0.0	9.472178813700476e-24	0.4192044736850845
0.2	3.146599576046953e-22	0.4192044736850845
0.4	1.0452810362138162e-20	0.4192044736850845
0.6	3.472359358755178e-19	0.41920447368508545
0.8	1.1534964447608685e-17	0.41920447397112803
1.0	3.8318427389342296e-16	0.4192044743449108
1.2	1.2729070979735501e-14	0.41920447425068674
1.4	4.2276425025188794e-13	0.4192044740698662
1.6	1.395998815130708e-11	0.41920447408005723
1.8	4.303367653035512e-10	0.4192044731957105
2.0	8.936071316536193e-9	0.4192044734053702
2.2	8.740904348340646e-8	0.41920446912365233
2.4	7.5597944724136e-7	0.4192044286299045
2.6	6.6920091165435115e-6	0.4192041194779039
2.8	3.8945882758452966e-5	0.41920232420651754
3.0	0.00016845305244885236	0.41919845663131966
3.2	0.0006286249655870724	0.4191731308373703
3.4	0.00201401967702035	0.419116584043495
3.6	0.005132724113213501	0.41896601977562875
3.8	0.012444419558541071	0.4186484266322665
4.0	0.027069313730198056	0.4180069772728862
4.2	0.05264066999271804	0.4169481910429004
4.4	0.08718927217007229	0.4152780955206642
4.6	0.14180378635797403	0.41302874918439914
4.8	0.2119043357884313	0.41024939996204307
5.0	0.2811878297855222	0.40715348648228256
5.2	0.4028091696675769	0.4023651987845856
5.4	0.5074602373361344	0.3981657321712301
5.6	0.6073781372765097	0.3942021412185331
5.8	0.7496568323036051	0.3891911501825696
6.0	0.8180228357606653	0.3869655369512784
6.2	0.885911281739433	0.38498528606991156
6.4	0.9325130704080079	0.3838857153022762
6.6	0.963221605738339	0.38279578372978984
6.8	0.9835799067514592	0.3822642598969128
7.0	0.9875817779386248	0.3821550123202335
7.2	0.9971083265367929	0.3819344409335853
7.4	0.9998519346795913	0.3818853969854586
7.6	0.9999954404137528	0.3818828495313125
7.8	0.9999998626479731	0.38188277141353055
8.0	0.9999999958652179	0.3818827684431353
8.2	0.999999999875531	0.38188276839446983
8.4	0.9999999999962532	0.38188276829896345
8.6	0.9999999999998862	0.3818827692190143
8.8	0.9999999999999969	0.3818827690868056
9.0	1.0	0.38188276923485
9.2	0.9999999999999991	0.3818827684464413
9.4	0.9999999999999998	0.3818827684159096
9.6	0.9999999999999991	0.38188276868065574
9.8	0.9999999999999988	0.38188276878792854
10.0	0.9999999999999996	0.38188276875677624
10.2	0.9999999999999997	0.3818827685517809
10.4	0.9999999999999993	0.3818827685283971
10.6	1.0000000000000016	0.38188276816403405
10.8	1.0000000000000004	0.38188276849008324
11.0	1.0000000000000004	0.3818827678387355
11.2	1.0000000000000016	0.3818827685115591
11.4	1.0000000000000002	0.38188276820964107
11.6	1.0000000000000002	0.3818827679087851
11.8	1.0000000000000009	0.381882767814104
12.0	1.000000000000001	0.38188276763598766
12.5	1.0	0.3818827681087274
13.0	0.9999999999999993	0.38188276775867885
13.5	0.9999999999999994	0.3818827674292858
14.0	1.0000000000000009	0.38188276811136607
14.5	1.0000000000000004	0.38188276778463526
15.0	1.000000000000001	0.3818827675457541
15.5	0.9999999999999997	0.3818827678765927
16.0	1.0000000000000016	0.38188276748189687
17.0	1.0	0.38188276765591733
18.0	1.0	0.3818827670698579
19.0	0.9999999999999994	0.38188276725217996
20.0	0.9999999999999997	0.38188276759332457
21.0	1.0000000000000002	0.38188276712121993
22.0	1.0000000000000009	0.38188276740727195
23.0	0.9999999999999993	0.38188276728755255
24.0	1.0000000000000016	0.3818827671790071
25.0	0.9999999999999993	0.3818827668049578
26.0	1.0000000000000007	0.3818827665652113
27.0	0.9999999999999994	0.3818827665780561
28.0	1.000000000000001	0.3818827663586121
29.0	0.9999999999999996	0.3818827660555759
30.0	1.0000000000000004	0.3818827664231639
