u	r	minc	pbase
0.0	5.916107203150902e-63	0.4201386905599288	3.5053779300612096e-63
0.2	6.528587343557944e-60	0.4201386905599288	3.868281152240848e-60
0.4	7.204476058143246e-57	0.4201386905599288	4.268754859347256e-57
0.6	7.950337881835155e-54	0.4201386905599288	4.7106886319895634e-54
0.8	8.773416959843679e-51	0.4201386905599288	5.19837472956561e-51
1.0	9.681707406070291e-48	0.4201386905599288	5.736549778623625e-48
1.2	1.0684030945497836e-44	0.4201386905599288	6.330440777086075e-45
1.4	1.1790122594769867e-41	0.42013869055992875	6.9858158612154e-42
1.6	1.3010725213073271e-38	0.42013869055992875	7.709040328361106e-39
1.8	1.4357691921678058e-35	0.42013869103125817	8.507137321998364e-36
2.0	1.5844109732790723e-32	0.42013869068977194	9.387861083587179e-33
2.2	1.7484409596294662e-29	0.42013869107269997	1.0359762156838007e-29
2.4	1.9294529856204416e-26	0.42013869091661754	1.1432284237990395e-26
2.6	2.1292044644193047e-23	0.42013869101363593	1.2615840250811952e-23
2.8	2.3496358072264943e-20	0.42013869100690376	1.3921927408526934e-20
3.0	2.5928878680136655e-17	0.42013869100690415	1.536323057637875e-17
3.2	2.861323221047609e-14	0.4201386910069027	1.695374834399488e-14
3.4	3.1575758992424573e-11	0.42013868910404584	1.8709087731964494e-11
3.6	3.484556382212284e-8	0.42013868703758417	2.064649374694326e-8
3.8	3.9448460539810984e-5	0.4201362957435821	2.3373774717731727e-5
4.0	0.00823118530263285	0.4199167850478747	0.004877207382932183
4.2	0.023300056107949114	0.4193946271690589	0.014038884587200318
4.4	0.0701587554896268	0.4176071240189227	0.05238548766801816
4.6	0.1404923387070221	0.4142082404688077	0.1144663166258905
4.8	0.23002771617266835	0.4100944031728536	0.1945944383827903
5.0	0.3336408060231911	0.40584623330007596	0.2896836577726273
5.2	0.4402169543689812	0.40189683081701594	0.38831255927726954
5.4	0.527773078095712	0.3985001428243725	0.46801722690097347
5.6	0.5660325005488676	0.3967868590756801	0.5015437591676273
5.8	0.597479670243614	0.39551574845977466	0.5263525497064062
6.0	0.8048564344334679	0.3876775429660844	0.6493746715993853
6.2	0.9075568830105855	0.3851502184446412	0.7102262973287466
6.4	0.9997606964419659	0.383080477292682	0.7648582096508051
6.6	0.9999997826840545	0.3830750003229897	0.7649998712375865
6.8	0.9999999998030709	0.3830749956633352	0.7649999998833176
7.0	0.9999999999998219	0.3830749928866947	0.764999999999894
7.2	0.9999999999999999	0.38307499151224667	0.765
7.4	1.0	0.38307499242749166	0.7649999999999997
7.6	0.9999999999999996	0.38307498893863023	0.7649999999999998
7.8	0.9999999999999998	0.3830749917465799	0.7650000000000006
8.0	0.9999999999999997	0.3830749918269394	0.7649999999999996
8.2	0.9999999999999993	0.3830749952253164	0.7649999999999996
8.4	1.0	0.3830749945009	0.7649999999999998
8.6	0.9999999999999998	0.3830749931779553	0.7649999999999997
8.8	1.0000000000000004	0.38307499452376437	0.765
9.0	0.9999999999999994	0.3830749905776956	0.7650000000000001
9.2	0.9999999999999998	0.3830749907932801	0.7649999999999993
9.4	0.9999999999999998	0.3830749934350455	0.7649999999999996
9.6	1.0000000000000002	0.3830749919404191	0.7649999999999998
9.8	1.0000000000000002	0.3830749945174693	0.7649999999999999
10.0	0.9999999999999996	0.3830749931915649	0.7649999999999997
10.2	1.0000000000000002	0.38307499379330723	0.7649999999999998
10.4	1.0000000000000002	0.38307499077216844	0.7649999999999995
10.6	1.0	0.3830749900086634	0.765
10.8	1.0000000000000002	0.3830749874298617	0.7650000000000001
11.0	0.9999999999999997	0.3830749934058935	0.765
11.2	1.0	0.38307498981169036	0.7649999999999998
11.4	1.0000000000000007	0.3830749905785272	0.7649999999999999
11.6	1.0000000000000002	0.38307498928307904	0.7649999999999997
11.8	0.9999999999999996	0.38307499079266755	0.7649999999999997
12.0	1.0000000000000002	0.38307499209145124	0.765
12.5	1.0	0.3830749925686632	0.7650000000000001
13.0	0.9999999999999996	0.3830749916051431	0.7649999999999996
13.5	0.9999999999999997	0.38307498930809725	0.765
14.0	1.0000000000000007	0.3830749898498922	0.7649999999999998
14.5	0.999999999999999	0.38307498929550743	0.7649999999999996
15.0	1.0	0.38307499197186373	0.7649999999999997
15.5	1.0000000000000004	0.3830749925084239	0.7650000000000001
16.0	1.0	0.38307498973257353	0.7649999999999999
17.0	0.9999999999999999	0.383074991293817	0.765
18.0	1.0000000000000002	0.3830749896759009	0.7649999999999998
19.0	0.9999999999999998	0.3830749911896577	0.7649999999999999
20.0	0.9999999999999998	0.38307499135628087	0.765
21.0	0.9999999999999996	0.38307499065549233	0.7650000000000001
22.0	1.0000000000000002	0.3830749900837599	0.7649999999999997
23.0	1.0000000000000002	0.38307499196526357	0.7650000000000003
24.0	0.9999999999999998	0.3830749875183162	0.765
25.0	1.0000000000000007	0.383074986120082	0.7650000000000001
26.0	1.0000000000000004	0.3830749898771233	0.7649999999999998
27.0	0.9999999999999998	0.3830749901633512	0.7650000000000003
28.0	1.0000000000000002	0.38307499078773577	0.7649999999999993
29.0	1.0000000000000007	0.3830749901627246	0.7650000000000001
30.0	1.0000000000000007	0.3830749885229159	0.765
