u	r	minc	pbase
0.0	1.9046808271832464e-30	0.47879699175732693	1.3671631383848167e-30
0.2	6.327232626536611e-29	0.47879699175732693	4.541631905739807e-29
0.4	2.101867784825386e-27	0.478796991757327	1.5087022015238987e-27
0.6	6.982275578674593e-26	0.47879699175732693	5.0118159730337743e-26
0.8	2.319469026954892e-24	0.478796991757327	1.664894458441908e-24
1.0	7.705133529009254e-23	0.47879699175732704	5.530677049326232e-23
1.2	2.5595979946187154e-21	0.47879699175732704	1.837256918526099e-21
1.4	8.502828428938564e-20	0.4787969907848488	6.103255427265852e-20
1.6	2.824587199022735e-18	0.4787969915152453	2.0274638365197902e-18
1.8	9.383104388305204e-17	0.4787969926327915	6.735109761448891e-17
2.0	3.1170102795431273e-15	0.47879699183000773	2.2373625501691993e-15
2.2	1.0354516819773373e-13	0.4787969909059031	7.432381057730864e-14
2.4	3.439702714018682e-12	0.47879699987789126	2.468988371333671e-12
2.6	1.1426490178787419e-10	0.4787969963782191	8.201834156119086e-11
2.8	3.7958077717950946e-9	0.47879699372438517	2.724597443794942e-9
3.0	1.2609279269015025e-7	0.4787969861506483	9.05083143105323e-8
3.2	4.186886750168555e-6	0.4787968032258117	3.005329358064516e-6
3.4	0.00013709505776261766	0.47879061872488354	9.842608877260806e-5
3.6	0.0035212301205829514	0.4786728187292151	0.0025384588598547477
3.8	0.02159917666055785	0.47801110170603256	0.016918520705043193
4.0	0.06648239083169442	0.47565020823077603	0.06029248909301936
4.2	0.15004764911780225	0.4718984619683254	0.14806364499815955
4.4	0.24192074772634778	0.46712888639929184	0.24610107730283523
4.6	0.32901929291557547	0.46228309443714327	0.34041020762223595
4.8	0.43028738983042614	0.4576644424651692	0.4500584023571863
5.0	0.5134235789992248	0.45400664676722047	0.5408412026828863
5.2	0.5652233367582187	0.4515386500342123	0.595371460691623
5.4	0.7304593827486837	0.44379327020761866	0.7197594544876383
5.6	0.8354958202745482	0.43985237165155183	0.7948728422017795
5.8	0.9541091287867667	0.43658456504234466	0.8786174313841663
6.0	0.9979570162903634	0.4353564640125792	0.9095584107777731
6.2	0.9999375013318051	0.4353019973822777	0.9109558991355505
6.4	0.9999981178222017	0.43529942061217	0.9109986718810342
6.6	0.9999999433401132	0.4352993686034285	0.9109999600191491
6.8	0.9999999982943717	0.43529936744938336	0.9109999987964594
7.0	0.9999999999486557	0.43529936874896064	0.91099999996377
7.2	0.9999999999984542	0.4352993692051467	0.9109999999989092
7.4	0.9999999999999545	0.4352993669626201	0.9109999999999668
7.6	0.9999999999999984	0.4352993666272133	0.9109999999999988
7.8	1.0000000000000002	0.43529936754851306	0.911
8.0	1.0000000000000002	0.43529936859235174	0.9109999999999998
8.2	1.0	0.4352993672972678	0.9109999999999995
8.4	1.0	0.43529936830800897	0.9109999999999997
8.6	1.0	0.43529936946790504	0.911
8.8	1.0000000000000007	0.43529936840417444	0.9110000000000003
9.0	1.0000000000000002	0.4352993684920045	0.9110000000000001
9.2	0.9999999999999998	0.4352993671924523	0.9109999999999997
9.4	1.0	0.4352993667271121	0.9109999999999997
9.6	0.9999999999999996	0.4352993681516966	0.9109999999999998
9.8	0.9999999999999996	0.4352993668951274	0.9109999999999991
10.0	0.9999999999999998	0.4352993685426126	0.9109999999999997
10.2	0.9999999999999998	0.4352993675789814	0.9110000000000003
10.4	0.9999999999999999	0.43529936882299985	0.911
10.6	1.0	0.43529936833187194	0.9110000000000003
10.8	0.9999999999999992	0.43529936768673205	0.9109999999999993
11.0	1.0	0.435299368652708	0.9109999999999994
11.2	1.0000000000000002	0.43529936761120525	0.9109999999999996
11.4	0.9999999999999998	0.43529936705025546	0.9109999999999999
11.6	1.0000000000000002	0.43529936767924293	0.9110000000000003
11.8	1.0000000000000002	0.43529936828860827	0.9109999999999997
12.0	1.0000000000000007	0.4352993681500016	0.9110000000000001
12.5	0.9999999999999997	0.4352993684505703	0.9110000000000004
13.0	0.9999999999999997	0.4352993680537402	0.911
13.5	0.9999999999999998	0.43529936800758917	0.9109999999999999
14.0	0.9999999999999997	0.43529936789679685	0.9109999999999995
14.5	1.0000000000000004	0.4352993683435123	0.9109999999999995
15.0	0.9999999999999998	0.43529936770557187	0.9109999999999997
15.5	1.0	0.4352993686382915	0.9109999999999996
16.0	1.0000000000000007	0.4352993674350101	0.9110000000000001
17.0	0.9999999999999997	0.43529936674392966	0.9109999999999997
18.0	1.0000000000000002	0.4352993669817092	0.9109999999999998
19.0	1.0	0.4352993670338065	0.9109999999999995
20.0	1.0000000000000004	0.4352993685224367	0.9109999999999996
21.0	0.9999999999999996	0.43529936707554456	0.9109999999999997
22.0	1.0000000000000004	0.43529936567764366	0.9110000000000001
23.0	0.9999999999999999	0.43529936603319097	0.9109999999999999
24.0	1.0000000000000002	0.43529936625148163	0.9109999999999997
25.0	0.9999999999999994	0.43529936679862163	0.9109999999999994
26.0	0.9999999999999999	0.4352993664327195	0.9109999999999999
27.0	0.9999999999999997	0.4352993662687094	0.9109999999999996
28.0	1.0000000000000002	0.4352993655292686	0.9109999999999995
29.0	1.0000000000000004	0.43529936573937417	0.9110000000000001
30.0	1.0000000000000002	0.4352993658639473	0.9110000000000003
