u	r	minc	pbase
0.0	3.3693863840671555e-16	0.4778727162584358	3.008810483401835e-16
0.2	1.941988315104782e-15	0.4778727162584356	1.7341658495331266e-15
0.4	1.1192893043533577e-14	0.477872716948902	9.99508225439527e-15
0.6	6.451164904718203e-14	0.4778727179629186	5.760791600286537e-14
0.8	3.7182104461372385e-13	0.47787272161790184	3.320305051412796e-13
1.0	2.1430373191828954e-12	0.47787272001900777	1.91369955619933e-12
1.2	1.2351667086406273e-11	0.4778727161577601	1.1029849586741552e-11
1.4	7.119039968049307e-11	0.4778727185243733	6.35719374330978e-11
1.6	4.103147695217326e-10	0.47787272091273136	3.6640481329798903e-10
1.8	2.364900712426359e-9	0.47787272037649037	2.1118201813122346e-9
2.0	1.3630398818963898e-8	0.4778727212140903	1.2171738407922786e-8
2.2	7.856038929242865e-8	0.4778727183974979	7.015324591292495e-8
2.4	4.5278804937276563e-7	0.47787270434950146	4.0433347842223225e-7
2.6	2.6095478743651826e-6	0.4778726148527169	2.3303087117125964e-6
2.8	1.5035371955196174e-5	0.4778721213714321	1.3427099527995744e-5
3.0	8.64898783732409e-5	0.4778692870998082	7.725870187655081e-5
3.2	0.0004930176018086961	0.47785312711121025	0.00044105503608220264
3.4	0.0029236649804168335	0.47777558258138597	0.0026047710483752887
3.6	0.014091570090496542	0.47736718751694035	0.012849865482369743
3.8	0.04736373510708063	0.4759529203212515	0.04528077150761265
4.0	0.09336619856506602	0.47293835409593404	0.09184193689870887
4.2	0.15363433689968456	0.4691068735281433	0.15372769294078983
4.4	0.2547390504253048	0.46555688405536216	0.26180561586248957
4.6	0.3362437510624175	0.461352635625935	0.349253572344204
4.8	0.3973088390990359	0.45687066636105006	0.4142669859472933
5.0	0.48914968820495236	0.45335176403112243	0.5109400718370646
5.2	0.563734323130414	0.4508039888540677	0.5857864263479111
5.4	0.7171525526387217	0.4439199039827358	0.7048645593537325
5.6	0.8400394984402539	0.4400334958839259	0.796476475258864
5.8	0.9222806048182969	0.4369533284561283	0.8558173728063737
6.0	0.9773304854380702	0.43490374928037073	0.8949397451078438
6.2	0.9954007047215929	0.43422850823367354	0.907743240100728
6.4	0.9991769708128408	0.43408739843179595	0.9104172659944032
6.6	0.9998564161202019	0.4340620370616014	0.9108983391065201
6.8	0.9999750640769507	0.4340576071283174	0.9109823448061466
7.0	0.9999956728514003	0.43405683820495516	0.9109969362830221
7.2	0.9999992492098871	0.4340567020459231	0.910999468424027
7.4	0.9999998697358466	0.4340566815885186	0.9109999077701052
7.6	0.9999999773989026	0.43405667686889365	0.9109999839979243
7.8	0.999999996078667	0.4340566761042733	0.9109999972236096
8.0	0.9999999993196413	0.4340566779636528	0.9109999995182915
8.2	0.9999999998819572	0.43405667531060477	0.9109999999164227
8.4	0.9999999999795186	0.4340566764511224	0.910999999985499
8.6	0.999999999996447	0.4340566756888231	0.9109999999974838
8.8	0.9999999999993832	0.4340566762749166	0.9109999999995636
9.0	0.9999999999998933	0.43405667662853914	0.9109999999999236
9.2	0.9999999999999818	0.4340566743307408	0.9109999999999866
9.4	0.9999999999999968	0.4340566761756854	0.9109999999999975
9.6	0.9999999999999993	0.43405667557166006	0.910999999999999
9.8	0.9999999999999993	0.4340566773908189	0.9109999999999999
10.0	1.0000000000000004	0.4340566760884081	0.9109999999999996
10.2	1.0000000000000007	0.4340566751251341	0.9109999999999998
10.4	1.0000000000000004	0.43405667513402957	0.9109999999999995
10.6	1.0	0.4340566757320668	0.9109999999999997
10.8	0.9999999999999997	0.4340566765450332	0.9109999999999994
11.0	1.0	0.43405667473322396	0.9110000000000004
11.2	1.0000000000000004	0.43405667502326606	0.9109999999999997
11.4	0.999999999999999	0.4340566764266669	0.9109999999999995
11.6	0.9999999999999998	0.43405667540316833	0.9110000000000004
11.8	1.0000000000000002	0.4340566763131772	0.9110000000000003
12.0	1.0000000000000009	0.434056677006412	0.9109999999999998
12.5	1.0000000000000009	0.4340566747590574	0.9110000000000003
13.0	1.0	0.4340566757436277	0.9109999999999993
13.5	1.0000000000000007	0.434056677359784	0.9109999999999999
14.0	1.0	0.43405667499498807	0.9110000000000003
14.5	0.9999999999999998	0.4340566764898844	0.911
15.0	1.0000000000000004	0.4340566746211093	0.9110000000000003
15.5	1.0	0.43405667530986275	0.9109999999999997
16.0	0.9999999999999996	0.4340566759277951	0.9109999999999999
17.0	0.9999999999999999	0.43405667607152015	0.9109999999999999
18.0	1.0000000000000004	0.4340566757452792	0.9110000000000005
19.0	1.0	0.43405667585074725	0.9109999999999996
20.0	0.9999999999999997	0.43405667544551985	0.9109999999999999
21.0	1.0	0.434056674462906	0.9110000000000001
22.0	0.9999999999999997	0.4340566743889691	0.9109999999999999
23.0	0.9999999999999998	0.4340566735486067	0.9109999999999994
24.0	0.9999999999999999	0.4340566743498483	0.9109999999999998
25.0	1.0	0.4340566748214764	0.9109999999999998
26.0	1.0	0.4340566743935318	0.9109999999999997
27.0	1.0000000000000002	0.43405667419220195	0.9109999999999997
28.0	1.0	0.43405667325498654	0.9109999999999999
29.0	1.0000000000000007	0.43405667273490833	0.9109999999999996
30.0	1.0000000000000004	0.4340566732419243	0.911
