u	r	minc	pbase
0.0	2.5015563811223584e-33	0.4182948524896817	1.5003200998198863e-33
0.2	8.310016526583823e-32	0.4182948524896817	4.983971146424983e-32
0.4	2.7605364081777384e-30	0.4182948524896817	1.6556445782027268e-30
0.6	9.170332256873025e-29	0.4182948524896817	5.499949515765155e-29
0.8	3.04632800539483e-27	0.4182948524896817	1.8270494207639824e-27
1.0	1.0119714375122421e-25	0.4182948524896817	6.069345866440296e-26
1.2	3.36170690919136e-24	0.4182948524896817	2.016199388358497e-24
1.4	1.116735433393535e-22	0.4182948556255293	6.697673019047968e-23
1.6	3.70972639417333e-21	0.41829485618653045	2.2249257644406176e-21
1.8	1.2323483388428956e-19	0.4182948559773833	7.391066830286124e-20
2.0	4.093785387755786e-18	0.4182948560366495	2.4552669433179996e-18
2.2	1.3599303411748248e-16	0.4182948560366493	8.156245859610685e-17
2.4	4.517604998008585e-15	0.41829485603664907	2.7094547378457923e-15
2.6	1.5007210150334246e-13	0.41829485686063816	9.000644487569509e-14
2.8	4.985301373316139e-12	0.4182948548515031	2.9899578312148792e-12
3.0	1.6560887695760617e-10	0.41829485327211136	9.932469739841885e-11
3.2	5.501427624661828e-9	0.41829485795985555	3.2995068873586588e-9
3.4	1.8275449412435141e-7	0.41829483374055504	1.0960785554783976e-7
3.6	6.0713186703412e-6	0.4182942804170648	3.641296834618776e-6
3.8	0.00020202266935199435	0.4182745517088047	0.00012115858485289911
4.0	0.0063690976800933555	0.4181110296538859	0.003820414639167641
4.2	0.026368106946000388	0.4179235507125747	0.01704052690999494
4.4	0.08727425017413785	0.4161818830629291	0.0699089259839286
4.6	0.14437413788975273	0.41255708289039	0.11865614760447081
4.8	0.2380258037424398	0.4088343988448168	0.2028166625714831
5.0	0.3538744601392111	0.4051090893128615	0.30941407150490285
5.2	0.4084023947669799	0.4009872756272342	0.3580241782092324
5.4	0.5092202841659361	0.3977811391634554	0.44973804264993233
5.6	0.5661606893899872	0.396237013144205	0.5005414173220795
5.8	0.5974426384223991	0.39460367799314916	0.5247448285009656
6.0	0.8133531793244043	0.3880660466653538	0.6543274790243029
6.2	0.9061347559978534	0.3850837663407573	0.7093797659008507
6.4	0.9921610812208947	0.3824911407517397	0.7603551981595438
6.6	0.9997455448203224	0.3822577250618281	0.7648492277045734
6.8	0.9999923218848101	0.38225012878945414	0.7649954504876256
7.0	0.9999997688498243	0.3822498989204656	0.7649998630366232
7.2	0.999999993041693	0.3822498962511809	0.7649999958769945
7.4	0.9999999997905342	0.3822498966949475	0.7649999998758855
7.6	0.9999999999936944	0.3822498958287544	0.7649999999962641
7.8	0.9999999999998102	0.3822498911174286	0.7649999999998877
8.0	0.9999999999999939	0.3822498946184134	0.7649999999999961
8.2	1.0000000000000002	0.3822498975728498	0.7650000000000001
8.4	0.9999999999999998	0.3822498966225199	0.7649999999999997
8.6	0.9999999999999993	0.3822498968098731	0.765
8.8	1.0000000000000004	0.38224989256936115	0.765
9.0	1.0000000000000004	0.38224989329902626	0.7649999999999999
9.2	0.9999999999999997	0.3822498960189402	0.7649999999999996
9.4	0.9999999999999998	0.3822498993118556	0.7650000000000002
9.6	0.9999999999999993	0.38224989569875145	0.7649999999999998
9.8	1.0000000000000004	0.3822498954762663	0.7650000000000001
10.0	0.9999999999999999	0.3822498952903014	0.7649999999999998
10.2	0.9999999999999994	0.3822498950497005	0.7649999999999997
10.4	1.0000000000000004	0.3822498902503453	0.7649999999999997
10.6	1.0000000000000004	0.3822498931089261	0.7649999999999999
10.8	0.9999999999999998	0.3822498919808984	0.765
11.0	1.0	0.38224989185509983	0.7649999999999996
11.2	0.9999999999999994	0.3822498909091436	0.765
11.4	0.9999999999999997	0.3822498910595796	0.7650000000000002
11.6	0.9999999999999997	0.3822498930993948	0.765
11.8	0.9999999999999999	0.3822498905290544	0.7649999999999998
12.0	1.0000000000000004	0.3822498938916561	0.7649999999999999
12.5	0.9999999999999998	0.38224989125818964	0.765
13.0	1.0000000000000002	0.3822498924932303	0.7650000000000001
13.5	0.9999999999999994	0.38224989310661245	0.765
14.0	0.9999999999999999	0.3822498946248362	0.7649999999999992
14.5	0.9999999999999998	0.38224989087691263	0.7649999999999998
15.0	1.0000000000000002	0.3822498932658564	0.7649999999999999
15.5	1.0000000000000007	0.38224989399214543	0.765
16.0	0.9999999999999999	0.38224989095608836	0.7649999999999998
17.0	0.9999999999999997	0.3822498916081957	0.7649999999999996
18.0	0.9999999999999998	0.3822498921933893	0.765
19.0	1.0000000000000007	0.38224989200960335	0.765
20.0	0.9999999999999998	0.3822498912620064	0.7649999999999999
21.0	0.9999999999999997	0.38224989150150274	0.7650000000000003
22.0	1.0000000000000002	0.3822498920691601	0.7650000000000003
23.0	1.0	0.3822498916196987	0.7649999999999999
24.0	1.0	0.38224989396737863	0.7649999999999997
25.0	0.9999999999999998	0.38224989152177147	0.7650000000000001
26.0	1.0	0.38224989128814735	0.7650000000000001
27.0	0.9999999999999999	0.3822498904261055	0.7649999999999998
28.0	0.9999999999999996	0.38224989078355504	0.7649999999999998
29.0	1.0000000000000007	0.38224989064671433	0.765
30.0	0.9999999999999998	0.38224989208744564	0.7649999999999998
